record_id,source_file,line_number,ship_name,origin_port,destination_port,ship_level_merchant,publication_date,commodity,merchant,raw_cargo_segment,raw_ship_line
42694,18830915p.200_p002.txt,48,Thunder,Hudikswall,LONDON,Order,15 September 1883,battens,Order,"24,048 deals and battens-Order","Thunder-Hudikswall-24,048 deals and battens -Order"
42694,18830915p.200_p002.txt,48,Thunder,Hudikswall,LONDON,Order,15 September 1883,deals,Order,"24,048 deals and battens-Order","Thunder-Hudikswall-24,048 deals and battens -Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,doors,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,headings,Tate,"281 oars, 1,197 headings-Tate & Son","Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,hoops,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,lumber,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,oak,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",2 pcs. oak-Order,"Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,oars,Tate,"281 oars, 1,197 headings-Tate & Son","Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,satinwood,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42695,18830915p.200_p002.txt,49,Lydian Monarch,New York,LONDON,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors",15 September 1883,staves,"Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors","Lydian Monarch (s)-New York-281 oars, 1,197 headings-Tate & Son ; 3,094 hoops, 1,198 bdls. staves, 67 pcs. satinwood, 181 pcs. lumber, 86 doors, 2 pcs. oak-Order"
42696,18830915p.200_p002.txt,51,Concordia,Miramichi,LONDON,Order,15 September 1883,deals,Order,"11,860 deals-Order","Concordia-Miramichi-11,860 deals-Order"
42697,18830915p.200_p002.txt,52,Carl Friedrich,Dantzig,LONDON,Order,15 September 1883,staves,Order,"827 pcs. timber, 10,607 staves-Order","Carl Friedrich-Dantzig-827 pcs. timber, 10,607 staves-Order"
42697,18830915p.200_p002.txt,52,Carl Friedrich,Dantzig,LONDON,Order,15 September 1883,timber,Order,"827 pcs. timber, 10,607 staves-Order","Carl Friedrich-Dantzig-827 pcs. timber, 10,607 staves-Order"
42698,18830915p.200_p002.txt,53,Elida,Christiania,LONDON,Freebody,15 September 1883,poles,Freebody,"844 poles, 3,940 spars-Freebody","Elida-Christiania-844 poles, 3,940 spars-Freebody"
42698,18830915p.200_p002.txt,53,Elida,Christiania,LONDON,Freebody,15 September 1883,spars,Freebody,"844 poles, 3,940 spars-Freebody","Elida-Christiania-844 poles, 3,940 spars-Freebody"
42699,18830915p.200_p002.txt,54,Scotsman,Stockholm,LONDON,Order,15 September 1883,battens,Order,"17,715 deals, 10,910 deals and battens, 7,003 battens-Order","11 Scotsman (s) - Stockholm - 17,715 deals, 10,910 deals and battens, 7,003 battens-Order"
42699,18830915p.200_p002.txt,54,Scotsman,Stockholm,LONDON,Order,15 September 1883,deals,Order,"17,715 deals, 10,910 deals and battens, 7,003 battens-Order","11 Scotsman (s) - Stockholm - 17,715 deals, 10,910 deals and battens, 7,003 battens-Order"
42700,18830915p.200_p002.txt,55,Perle,Dantzig,LONDON,"Tagart, Boyson, & Co.",15 September 1883,deals,Freebody,293 deals-Freebody,"Perle-Dantzig-667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co. ; 293 deals-Freebody ; 500 deals, 3,763 staves-Order"
42700,18830915p.200_p002.txt,55,Perle,Dantzig,LONDON,"Tagart, Boyson, & Co.",15 September 1883,deals,"Tagart, Boyson, & Co.","500 deals, 3,763 staves-Order","Perle-Dantzig-667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co. ; 293 deals-Freebody ; 500 deals, 3,763 staves-Order"
42700,18830915p.200_p002.txt,55,Perle,Dantzig,LONDON,"Tagart, Boyson, & Co.",15 September 1883,oak boards,"Tagart, Boyson, and Co","667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co.","Perle-Dantzig-667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co. ; 293 deals-Freebody ; 500 deals, 3,763 staves-Order"
42700,18830915p.200_p002.txt,55,Perle,Dantzig,LONDON,"Tagart, Boyson, & Co.",15 September 1883,oak logs,"Tagart, Boyson, and Co","667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co.","Perle-Dantzig-667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co. ; 293 deals-Freebody ; 500 deals, 3,763 staves-Order"
42700,18830915p.200_p002.txt,55,Perle,Dantzig,LONDON,"Tagart, Boyson, & Co.",15 September 1883,staves,"Tagart, Boyson, & Co.","500 deals, 3,763 staves-Order","Perle-Dantzig-667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co. ; 293 deals-Freebody ; 500 deals, 3,763 staves-Order"
42700,18830915p.200_p002.txt,55,Perle,Dantzig,LONDON,"Tagart, Boyson, & Co.",15 September 1883,timber,"Tagart, Boyson, and Co","667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co.","Perle-Dantzig-667 pcs. timber, 45 oak logs, 1,116 oak boards-Tagart, Boyson, & Co. ; 293 deals-Freebody ; 500 deals, 3,763 staves-Order"
42701,18830915p.200_p002.txt,56,Beryl,Wyborg,LONDON,Order,15 September 1883,battens,Order,"26,340 deals and battens-Order","Beryl (s)-Wyborg-26,340 deals and battens-Order"
42701,18830915p.200_p002.txt,56,Beryl,Wyborg,LONDON,Order,15 September 1883,deals,Order,"26,340 deals and battens-Order","Beryl (s)-Wyborg-26,340 deals and battens-Order"
42702,18830915p.200_p002.txt,57,Norden,Sundswall,LONDON,Order,15 September 1883,firewood,Order,242 fms. firewood-Order,Norden-Sundswall-242 fms. firewood-Order
42703,18830915p.200_p002.txt,58,Nightingale,Bersimis,LONDON,Order,15 September 1883,deals,Order,"22,400 deals and ends, 8,700 palings-Order","Nightingale-Bersimis-22,400 deals and ends, 8,700 palings-Order"
42703,18830915p.200_p002.txt,58,Nightingale,Bersimis,LONDON,Order,15 September 1883,ends,Order,"22,400 deals and ends, 8,700 palings-Order","Nightingale-Bersimis-22,400 deals and ends, 8,700 palings-Order"
42703,18830915p.200_p002.txt,58,Nightingale,Bersimis,LONDON,Order,15 September 1883,palings,Order,"22,400 deals and ends, 8,700 palings-Order","Nightingale-Bersimis-22,400 deals and ends, 8,700 palings-Order"
42704,18830915p.200_p002.txt,59,Canada,New York,LONDON,Order,15 September 1883,staves,Order,"2,400 staves-Order","12 Canada (s)-New York-2,400 staves-Order"
42705,18830915p.200_p002.txt,60,Ida,Dantzig,LONDON,Order,15 September 1883,sleeper blocks,Order,"1,000 sleeper blocks-Order","Ida (s)-Dantzig-1,000 sleeper blocks-Order"
42706,18830915p.200_p002.txt,61,Orion,Three Rivers,LONDON,Order,15 September 1883,deal ends,Order,"26,656 deals, 1,577 deal ends-Order","Orion-Three Rivers-26,656 deals, 1,577 deal ends-Order"
42706,18830915p.200_p002.txt,61,Orion,Three Rivers,LONDON,Order,15 September 1883,deals,Order,"26,656 deals, 1,577 deal ends-Order","Orion-Three Rivers-26,656 deals, 1,577 deal ends-Order"
42707,18830915p.200_p002.txt,62,Ilma,Abo,LONDON,With & Co.,15 September 1883,staves,With and Co,"1,816,254 staves-With & Co.","Ilma-Abo-1,816,254 staves-With & Co."
42708,18830915p.200_p002.txt,63,Secunda,Memel,LONDON,blocks-Order,15 September 1883,half-blocks,blocks-Order,"5,570 sleeper blocks, 570 half-blocks-Order","Secunda (s)-Memel-5,570 sleeper blocks, 570 half-blocks-Order"
42708,18830915p.200_p002.txt,63,Secunda,Memel,LONDON,blocks-Order,15 September 1883,sleeper blocks,blocks-Order,"5,570 sleeper blocks, 570 half-blocks-Order","Secunda (s)-Memel-5,570 sleeper blocks, 570 half-blocks-Order"
42709,18830915p.200_p002.txt,64,Matthew Bedlington,Quebec,LONDON,Order,15 September 1883,battens,Order,570 stds. deals and battens-Order,Matthew Bedlington (s)-Quebec-570 stds. deals and battens-Order
42709,18830915p.200_p002.txt,64,Matthew Bedlington,Quebec,LONDON,Order,15 September 1883,deals,Order,570 stds. deals and battens-Order,Matthew Bedlington (s)-Quebec-570 stds. deals and battens-Order
42710,18830915p.200_p002.txt,65,Maria,Memel,LONDON,Order,15 September 1883,fir,Order,"549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order","Maria-Memel-549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order"
42710,18830915p.200_p002.txt,65,Maria,Memel,LONDON,Order,15 September 1883,mauerlatten,Order,"549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order","Maria-Memel-549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order"
42710,18830915p.200_p002.txt,65,Maria,Memel,LONDON,Order,15 September 1883,oak deals,Order,"549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order","Maria-Memel-549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order"
42710,18830915p.200_p002.txt,65,Maria,Memel,LONDON,Order,15 September 1883,staves,Order,"549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order","Maria-Memel-549 pcs. fir, 521 pcs. mauerlatten, 69 oak deals, 16,202 staves-Order"
42711,18830915p.200_p002.txt,66,Kalstad,Krageroe,LONDON,Order,15 September 1883,firewood,Order,190 fms. firewood-Order,Kalstad-Krageroe-190 fms. firewood-Order
42712,18830915p.200_p002.txt,67,Tagliaferro,Cronstadt,LONDON,May & Hassell,15 September 1883,boards,May and Hassell,"8,664 boards-May & Hassell","Tagliaferro (s)-Cronstadt-8,664 boards-May & Hassell"
42713,18830915p.200_p002.txt,69,Norafjeld,Drontheim,LONDON,W. J. Welton,15 September 1883,fir deals,W. J. Welton,172 lds. fir deals-W. J. Welton,Sept. 7 Norafjeld-Drontheim-172 lds. fir deals-W. J. Welton
43044,18830922p.217_p002.txt,24,Rosalie,Kotka,LONDON,"Duus, Brown, & Co.",22 September 1883,wood,"Duus, Brown, and Co","346,000 pcs. wood-Duus, Brown, & Co.","Sept. 13 Rosalie-Kotka-346,000 pcs. wood-Duus, Brown, & Co."
43045,18830922p.217_p002.txt,25,Minerva,Soderhamn,LONDON,Order,22 September 1883,firewood,Order,204 fms. firewood-Order,Minerva - Soderhamn - 204 fms. firewood-Order
43046,18830922p.217_p002.txt,26,Kong Magnus,Mesane,LONDON,Churchill & Sim,22 September 1883,deals,Churchill and Sim,"8,378 deals and ends-Churchill & Sim","Kong Magnus (s)-Mesane-8,378 deals and ends-Churchill & Sim"
43046,18830922p.217_p002.txt,26,Kong Magnus,Mesane,LONDON,Churchill & Sim,22 September 1883,ends,Churchill and Sim,"8,378 deals and ends-Churchill & Sim","Kong Magnus (s)-Mesane-8,378 deals and ends-Churchill & Sim"
43047,18830922p.217_p002.txt,27,Nornen,Sundswall,LONDON,Order,22 September 1883,boards,Order,"73,065 deals and boards-Order","Nornen-Sundswall-73,065 deals and boards-Order"
43047,18830922p.217_p002.txt,27,Nornen,Sundswall,LONDON,Order,22 September 1883,deals,Order,"73,065 deals and boards-Order","Nornen-Sundswall-73,065 deals and boards-Order"
43048,18830922p.217_p002.txt,28,Peritia,Memel,LONDON,blocks-Order,22 September 1883,blocks,blocks-Order,"4,121 square blocks, 273 half-blocks-Order","Peritia (s)-Memel-4,121 square blocks, 273 half-blocks-Order"
43048,18830922p.217_p002.txt,28,Peritia,Memel,LONDON,blocks-Order,22 September 1883,half-blocks,blocks-Order,"4,121 square blocks, 273 half-blocks-Order","Peritia (s)-Memel-4,121 square blocks, 273 half-blocks-Order"
43049,18830922p.217_p002.txt,29,Thor,Metis,LONDON,Order,22 September 1883,deals,Order,"2,136 ends, 21,463 deals-Order","Thor-Metis-2,136 ends, 21,463 deals-Order"
43049,18830922p.217_p002.txt,29,Thor,Metis,LONDON,Order,22 September 1883,ends,Order,"2,136 ends, 21,463 deals-Order","Thor-Metis-2,136 ends, 21,463 deals-Order"
43050,18830922p.217_p002.txt,30,Camilla,Memel,LONDON,Order,22 September 1883,staves,Order,"1,334 pcs. timber, 6,658 staves-Order","Camilla - Memel - 1,334 pcs. timber, 6,658 staves-Order"
43050,18830922p.217_p002.txt,30,Camilla,Memel,LONDON,Order,22 September 1883,timber,Order,"1,334 pcs. timber, 6,658 staves-Order","Camilla - Memel - 1,334 pcs. timber, 6,658 staves-Order"
43051,18830922p.217_p002.txt,31,Anna,Sundswall,LONDON,Lines Bros.,22 September 1883,firewood,Lines Bros,226 fms. firewood-Lines Bros.,Anna - Sundswall - 226 fms. firewood-Lines Bros.
43052,18830922p.217_p002.txt,32,Achilles,Memel,LONDON,Order,22 September 1883,staves,Order,"1,185 pcs. timber, 6,400 staves-Order","14 Achilles-Memel-1,185 pcs. timber, 6,400 staves-Order"
43052,18830922p.217_p002.txt,32,Achilles,Memel,LONDON,Order,22 September 1883,timber,Order,"1,185 pcs. timber, 6,400 staves-Order","14 Achilles-Memel-1,185 pcs. timber, 6,400 staves-Order"
43053,18830922p.217_p002.txt,33,Florence,Cronstadt,LONDON,Order,22 September 1883,battens,Order,"795 stds. deals and battens, 43 fms. lathwood-Order","Florence (s)-Cronstadt-795 stds. deals and battens, 43 fms. lathwood-Order"
43053,18830922p.217_p002.txt,33,Florence,Cronstadt,LONDON,Order,22 September 1883,deals,Order,"795 stds. deals and battens, 43 fms. lathwood-Order","Florence (s)-Cronstadt-795 stds. deals and battens, 43 fms. lathwood-Order"
43053,18830922p.217_p002.txt,33,Florence,Cronstadt,LONDON,Order,22 September 1883,lathwood,Order,"795 stds. deals and battens, 43 fms. lathwood-Order","Florence (s)-Cronstadt-795 stds. deals and battens, 43 fms. lathwood-Order"
43054,18830922p.217_p002.txt,34,Santander,Bangsund,LONDON,Neame & Co.,22 September 1883,battens,Neame and Co,"1,404 deals, 17,537 battens-Neame & Co.","Santander (s)-Bangsund-1,404 deals, 17,537 battens-Neame & Co."
43054,18830922p.217_p002.txt,34,Santander,Bangsund,LONDON,Neame & Co.,22 September 1883,deals,Neame and Co,"1,404 deals, 17,537 battens-Neame & Co.","Santander (s)-Bangsund-1,404 deals, 17,537 battens-Neame & Co."
43055,18830922p.217_p002.txt,35,Boreas,Memel,LONDON,Order,22 September 1883,deal ends,Order,"1,710 deals, 133 deal ends-Order","Boreas-Memel-1,710 deals, 133 deal ends-Order"
43055,18830922p.217_p002.txt,35,Boreas,Memel,LONDON,Order,22 September 1883,deals,Order,"1,710 deals, 133 deal ends-Order","Boreas-Memel-1,710 deals, 133 deal ends-Order"
43056,18830922p.217_p002.txt,36,Dorthea,Kotka,LONDON,Order,22 September 1883,staves,Order,"697,600 staves-Order","Dorthea-Kotka-697,600 staves-Order"
43057,18830922p.217_p002.txt,37,Faders Minde,Kotka,LONDON,Order,22 September 1883,staves,Order,"459,750 staves-Order","Faders Minde - Kotka - 459,750 staves-Order"
43058,18830922p.217_p002.txt,38,Bavard,Sundswall,LONDON,Order,22 September 1883,boards,Order,"62,752 deals and boards-Order","Bavard-Sundswall-62,752 deals and boards-Order"
43058,18830922p.217_p002.txt,38,Bavard,Sundswall,LONDON,Order,22 September 1883,deals,Order,"62,752 deals and boards-Order","Bavard-Sundswall-62,752 deals and boards-Order"
43059,18830922p.217_p002.txt,39,Grafton,Cronstadt,LONDON,Order,22 September 1883,lathwood,Order,"5,060 pcs. lathwood-Order","Grafton (s)-Cronstadt-5,060 pcs. lathwood-Order"
43060,18830922p.217_p002.txt,40,Hans Angel,Kungagarden,LONDON,"Duus, Brown, & Co.",22 September 1883,firewood,"Duus, Brown, and Co","284 fms. firewood-Duus, Brown, & Co.","Hans Angel-Kungagarden-284 fms. firewood-Duus, Brown, & Co."
43061,18830922p.217_p002.txt,41,Era,Antwerp,LONDON,Churchill & Sim,22 September 1883,boards,Churchill and Sim,40 stds. boards-Churchill & Sim,Era-Antwerp-40 stds. boards-Churchill & Sim
43062,18830922p.217_p002.txt,42,Minnie Irvine,Essvik,LONDON,Order,22 September 1883,battens,Order,"28,901 deals and battens-Order","Minnie Irvine (s)-Essvik-28,901 deals and battens-Order"
43062,18830922p.217_p002.txt,42,Minnie Irvine,Essvik,LONDON,Order,22 September 1883,deals,Order,"28,901 deals and battens-Order","Minnie Irvine (s)-Essvik-28,901 deals and battens-Order"
43063,18830922p.217_p002.txt,43,Hudikswall,Sundswall,LONDON,Knight,22 September 1883,battens,Knight,"16,492 planks, 15,242 battens-Knight","Hudikswall (s)-Sundswall - 16,492 planks, 15,242 battens-Knight"
43063,18830922p.217_p002.txt,43,Hudikswall,Sundswall,LONDON,Knight,22 September 1883,planks,Knight,"16,492 planks, 15,242 battens-Knight","Hudikswall (s)-Sundswall - 16,492 planks, 15,242 battens-Knight"
43064,18830922p.217_p002.txt,44,Yarnau,Belize,LONDON,Anderson & Co.,22 September 1883,fnts mahogany,Anderson and Co,"486 logs, 7 fnts. mahogany-Anderson & Co.","Yarnau-Belize-486 logs, 7 fnts. mahogany-Anderson & Co."
43065,18830922p.217_p002.txt,45,Onui,Tornea,LONDON,Duus Brown,22 September 1883,firewood,Duus Brown,108 fms. firewood-Duus Brown,Onui-Tornea-108 fms. firewood-Duus Brown
43066,18830922p.217_p002.txt,46,Rivalen,Ornskoldsvik,LONDON,Order,22 September 1883,firewood,Order,163 fms. firewood-Order,Rivalen - Ornskoldsvik - 163 fms. firewood-Order
43067,18830922p.217_p002.txt,47,Gitana,Antwerp,LONDON,Churchill,22 September 1883,boards,Churchill,38 stds. boards-Churchill,Gitana-Antwerp-38 stds. boards-Churchill
43068,18830922p.217_p002.txt,48,Karen,Kotka,LONDON,Duus Brown,22 September 1883,staves,Duus Brown,"370,400 staves-Duus Brown","Karen-Kotka-370,400 staves-Duus Brown"
43069,18830922p.217_p002.txt,49,Tagliafero,Cronstadt,LONDON,Order,22 September 1883,board ends,Order,"19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order","Tagliafero (s)-Cronstadt-19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order"
43069,18830922p.217_p002.txt,49,Tagliafero,Cronstadt,LONDON,Order,22 September 1883,boards,Order,"19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order","Tagliafero (s)-Cronstadt-19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order"
43069,18830922p.217_p002.txt,49,Tagliafero,Cronstadt,LONDON,Order,22 September 1883,deal ends,Order,"19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order","Tagliafero (s)-Cronstadt-19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order"
43069,18830922p.217_p002.txt,49,Tagliafero,Cronstadt,LONDON,Order,22 September 1883,deals,Order,"19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order","Tagliafero (s)-Cronstadt-19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order"
43069,18830922p.217_p002.txt,49,Tagliafero,Cronstadt,LONDON,Order,22 September 1883,lathwood,Order,"19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order","Tagliafero (s)-Cronstadt-19,946 deals, 2,592 deal ends, 8,446 boards, 218 board ends, 6,072 pcs. lathwood-Order"
43070,18830922p.217_p002.txt,50,Titian,Cronstadt,LONDON,Order,22 September 1883,lathwood,Order,"2,600 pcs. lathwood-Order","Titian (s)-Cronstadt-2,600 pcs. lathwood-Order"
