origin_port,destination_port,commodity,year,num_ships,num_cargo_items
Hommebrik,Liverpool,fir,1891,1,1
Hommelvig,Liverpool,wood,1885,1,1
Hommelvik,Berwick,battens,1899,1,1
Hommelvik,Berwick,staves,1898,1,1
Hommelvik,Berwick,staves,1899,1,1
Hommelvik,Borrowstounness,firewood,1897,1,1
Hommelvik,Borrowstounness,props,1883,1,1
Hommelvik,Borrowstounness,sawn,1887,1,1
Hommelvik,Borrowstounness,sawn fir,1897,1,1
Hommelvik,Borrowstounness,staves,1897,1,1
Hommelvik,Bristol,deals,1895,1,1
Hommelvik,Bristol,firewood,1895,1,1
Hommelvik,Dundee,battens,1883,1,1
Hommelvik,Dundee,battens,1887,2,2
Hommelvik,Dundee,battens,1890,1,1
Hommelvik,Dundee,battens,1891,1,1
Hommelvik,Dundee,battens,1893,1,1
Hommelvik,Dundee,battens,1895,2,2
Hommelvik,Dundee,deals,1889,3,3
Hommelvik,Dundee,deals and battens,1887,1,1
Hommelvik,Dundee,staves,1891,1,1
Hommelvik,Dundee,staves,1893,1,1
Hommelvik,Dundee,staves,1895,1,1
Hommelvik,Greenock,battens,1883,2,2
Hommelvik,Greenock,deals,1885,1,1
Hommelvik,Greenock,deals,1889,1,1
Hommelvik,Greenock,fir battens,1893,2,2
Hommelvik,Greenock,fir staves,1893,2,2
Hommelvik,Greenock,firewood,1893,1,1
Hommelvik,Greenock,sawn fir,1887,1,1
Hommelvik,Greenock,spruce staves,1893,1,1
Hommelvik,Greenock,staves,1895,1,1
Hommelvik,Grimsby,deals,1891,1,1
Hommelvik,Grimsby,deals and battens,1895,1,1
Hommelvik,Grimsby,fir,1891,1,1
Hommelvik,ION,fir,1899,1,1
Hommelvik,Inverness,battens,1897,1,1
Hommelvik,Inverness,deals,1895,1,1
Hommelvik,Inverness,deals,1897,1,1
Hommelvik,Inverness,staves,1895,2,2
Hommelvik,Irvine,deals and battens,1895,1,1
Hommelvik,Irvine,staves and headings,1895,1,1
Hommelvik,Lerwick,battens,1895,1,1
Hommelvik,Lerwick,battens,1897,2,2
Hommelvik,Lerwick,fir props,1893,1,1
Hommelvik,Lerwick,staves,1897,1,1
Hommelvik,Lerwick,staves and headings,1895,1,1
Hommelvik,Liverpool,staves,1891,1,1
Hommelvik,Liverpool,whitewood,1891,1,1
Hommelvik,London,battens,1891,1,1
Hommelvik,London,boxwood,1887,3,3
Hommelvik,London,broom,1886,1,1
Hommelvik,London,crowntrees,1891,1,1
Hommelvik,London,deals,1885,1,1
Hommelvik,London,deals,1886,1,1
Hommelvik,London,deals,1887,1,1
Hommelvik,London,deals,1889,3,3
Hommelvik,London,deals,1891,1,1
Hommelvik,London,deals,1893,2,2
Hommelvik,London,firewood,1885,1,1
Hommelvik,London,firewood,1886,1,1
Hommelvik,London,firewood,1889,3,3
Hommelvik,London,firewood,1891,1,1
Hommelvik,London,firewood,1893,2,2
Hommelvik,London,sawn fir,1898,1,1
Hommelvik,London,slating,1891,1,1
Hommelvik,London,staves,1889,1,1
Hommelvik,London (Tilbury Docks),staves,1891,1,1
Hommelvik,Lynn,mining,1891,1,1
Hommelvik,Lynn,pit,1891,1,1
Hommelvik,Lynn,props,1891,1,1
Hommelvik,Montrose,battens,1885,1,1
Hommelvik,Montrose,battens,1889,1,1
Hommelvik,Montrose,battens,1895,1,1
Hommelvik,Montrose,battens and balks,1895,1,1
Hommelvik,Montrose,deals,1883,1,1
Hommelvik,Montrose,deals,1885,1,1
Hommelvik,Montrose,fir,1891,1,1
Hommelvik,Montrose,fir staves,1891,1,1
Hommelvik,Montrose,fir staves,1893,2,2
Hommelvik,Montrose,firewood,1885,1,1
Hommelvik,Montrose,props,1887,1,1
Hommelvik,Montrose,staves,1895,1,1
Hommelvik,Newry,lathwood,1885,1,1
Hommelvik,Newry,sawn fir,1885,1,1
Hommelvik,Poole,battens,1887,1,1
Hommelvik,SEE SPECIMENS,fir,1891,1,1
Hommelvik,Sligo,firewood,1884,1,1
Hommelvik,Sligo,timber,1884,1,1
Hommelvik,Troon,deals,1887,1,1
Hommelvik,Tyne,deals,1885,1,1
Hommelvik,Wexford,battens,1885,1,1
Hommelvik,Wexford,firewood,1885,1,1
Hommelvik,Wick,battens,1895,1,1
Hommelvik,Wick,staves,1895,1,1
Hommelvik,Wick,staves,1899,1,1
Honduras,Liverpool,logs,1893,1,1
Honduras,London,fustic,1874,1,1
Honduras,London,logs,1874,1,1
Honduras,London,logwood,1874,1,1
Honduras,London,mahogany,1874,1,1
Honduras,London,mahogany and cedar,1874,1,1
Honfleur,Bristol,lathwood,1883,1,1
Honfleur,Grimsby,firewood,1885,2,2
Honfleur,Newport,firwood,1889,1,1
Hopewell Cape,Fleetwood,deals,1895,1,1
Hopewell Cape,Lynn,birch,1895,1,1
Hopewell Cape,Lynn,deals,1895,1,2
Hopewell Cape,Lynn,scantlings,1895,1,1
"Hopewell Cape, N.B.",Fowey,deals,1899,1,1
"Hopewell Cape, N.B.",PRINCE'S DOCK,deals,1899,1,1
Hornefors,Dundee,battens,1877,1,1
Hornefors,London,staves,1893,1,1
Hornefors,Tyne,firewood,1895,1,1
Horningsholm,Grimsby,deals,1899,1,1
Horseno,Tyne,wood,1887,1,1
Horsens,Tyne,battens,1889,1,1
Horsens,Tyne,pit,1889,1,1
Horten,Borrowstounness,props,1887,1,1
Horten,Greenock,battens,1875,1,1
Horten,Tyne,deals,1885,1,1
Horten,Tyne,partly square red and whitewood,1885,1,1
Hosnas,Berwick,mining timber,1881,1,1
Housie,Dundee,deals,1887,1,1
Hower,Dublin,pit,1885,1,1
Huddickwall,Poole,battens,1879,1,1
Hudicksvall,Liverpool,deals,1877,1,1
Hudikowall,Tyne,props,1893,1,1
Hudiksval,Lynn,timber,1879,1,1
Hudikswal',Grimsby,fir props,1893,1,1
Hudikswall,Berwick,sawn fir,1899,1,1
Hudikswall,Borrowstounness,battens,1877,1,1
Hudikswall,Borrowstounness,fir pitwood,1893,1,1
Hudikswall,Borrowstounness,pitwood,1887,2,2
Hudikswall,Boston,deals,1883,1,1
Hudikswall,Boston,deals and battens,1887,1,1
Hudikswall,Bristol,deals,1877,1,1
Hudikswall,Bristol,deals,1879,6,6
Hudikswall,Bristol,deals,1881,1,1
Hudikswall,Bristol,deals,1885,2,2
Hudikswall,Bristol,deals,1887,1,1
Hudikswall,Bristol,deals,1891,2,2
Hudikswall,Bristol,deals,1895,1,1
Hudikswall,Bristol,fir boards,1893,1,1
Hudikswall,Bristol,firewood,1879,1,1
Hudikswall,Bristol,firewood,1883,1,1
Hudikswall,Bristol,fms,1887,1,1
Hudikswall,Bristol,hewn fir,1885,1,1
Hudikswall,Bristol,hewn fir,1899,1,1
Hudikswall,Bristol,pit,1897,1,1
Hudikswall,Bristol,props,1891,2,2
Hudikswall,Bristol,spars,1885,1,1
Hudikswall,Bristol,spars,1891,1,1
Hudikswall,Bristol,timber,1883,1,1
Hudikswall,COLLINSON & LOCK,pit props,1893,1,1
Hudikswall,Cowes,deals,1895,1,1
Hudikswall,Cowes,deals and boards,1895,1,1
Hudikswall,Dover,hewn fir,1889,1,1
Hudikswall,Dover,sawn fir,1889,1,1
Hudikswall,Dover,sawn fir,1893,1,1
Hudikswall,Dublin,deals,1883,1,1
Hudikswall,Dublin,deals,1885,1,1
Hudikswall,Dublin,deals,1893,1,1
Hudikswall,Dublin,firewood,1893,1,1
Hudikswall,Dundee,battens,1877,3,3
Hudikswall,Dundee,battens,1881,3,3
Hudikswall,Dundee,battens,1883,1,1
Hudikswall,Dundee,battens,1885,1,1
Hudikswall,Dundee,battens,1893,1,1
Hudikswall,Dundee,boards,1877,1,1
Hudikswall,Dundee,crown trees,1877,1,1
Hudikswall,Dundee,deals,1877,8,11
Hudikswall,Dundee,deals,1881,1,1
Hudikswall,Dundee,deals,1887,2,2
Hudikswall,Dundee,deals,1889,3,3
Hudikswall,Dundee,deals,1893,1,1
Hudikswall,Dundee,deals and battens,1885,1,1
Hudikswall,Dundee,deals and boards,1877,1,1
Hudikswall,Dundee,ends,1877,1,1
Hudikswall,Dundee,fir,1889,1,1
Hudikswall,Dundee,pit props,1877,1,1
Hudikswall,Dundee,staves,1877,1,1
Hudikswall,Dundee,staves,1885,1,1
Hudikswall,Dundee,staves,1893,1,1
Hudikswall,Exeter,battens,1885,1,1
Hudikswall,Exeter,deals,1883,2,2
Hudikswall,Exeter,deals,1885,1,1
Hudikswall,Exeter,deals,1887,1,1
Hudikswall,Exeter,fir,1885,1,2
Hudikswall,Exeter,firewood,1885,1,1
Hudikswall,Exeter,hewn fir,1885,1,1
Hudikswall,Exeter,pit,1893,1,1
Hudikswall,Fleetwood,deal and batten ends,1883,1,1
Hudikswall,Fleetwood,deals,1883,2,2
Hudikswall,Fleetwood,fir,1891,1,1
Hudikswall,Fowey,battens,1883,1,1
Hudikswall,Fowey,fir boards,1893,1,1
Hudikswall,Fowey,firewood,1889,1,1
Hudikswall,Fowey,staves,1883,2,2
Hudikswall,Goole,deals,1895,1,1
Hudikswall,Goole,props,1891,1,1
Hudikswall,Goole,pulpwood,1893,2,2
Hudikswall,Goole,short,1891,1,1
Hudikswall,Greenock,battens,1877,1,1
Hudikswall,Greenock,battens,1891,1,1
Hudikswall,Greenock,boards,1883,1,1
Hudikswall,Greenock,deals,1875,1,1
Hudikswall,Greenock,deals,1885,1,1
Hudikswall,Greenock,deals,1889,1,1
Hudikswall,Greenock,deals,1891,1,1
Hudikswall,Greenock,deals,1895,1,1
Hudikswall,Greenock,firewood,1883,2,2
Hudikswall,Greenock,spars,1895,1,1
Hudikswall,Greenock,staves,1883,2,2
Hudikswall,Greenock,timber,1883,1,1
Hudikswall,Grimsby,battens,1879,1,1
Hudikswall,Grimsby,battens,1881,1,1
Hudikswall,Grimsby,battens,1885,1,1
Hudikswall,Grimsby,battens,1889,1,1
Hudikswall,Grimsby,boards,1879,1,1
Hudikswall,Grimsby,boards,1883,1,1
Hudikswall,Grimsby,boards,1887,1,1
Hudikswall,Grimsby,boards,1889,2,2
Hudikswall,Grimsby,deals,1879,3,3
Hudikswall,Grimsby,deals,1881,4,4
Hudikswall,Grimsby,deals,1883,2,2
Hudikswall,Grimsby,deals,1885,6,6
Hudikswall,Grimsby,deals,1887,5,5
Hudikswall,Grimsby,deals,1889,8,8
Hudikswall,Grimsby,deals,1891,1,1
Hudikswall,Grimsby,deals,1893,1,1
Hudikswall,Grimsby,deals,1897,1,1
Hudikswall,Grimsby,fir,1881,3,3
Hudikswall,Grimsby,fir,1891,2,2
Hudikswall,Grimsby,fir,1893,1,1
Hudikswall,Grimsby,fir props,1893,3,3
Hudikswall,Grimsby,fir sawn,1893,1,1
Hudikswall,Grimsby,firewood,1881,2,2
Hudikswall,Grimsby,firewood,1885,1,1
Hudikswall,Grimsby,firewood,1889,4,4
Hudikswall,Grimsby,firewood,1899,1,1
Hudikswall,Grimsby,hewn fir,1881,1,1
Hudikswall,Grimsby,hewn fir,1883,1,1
Hudikswall,Grimsby,hewn fir,1887,1,1
Hudikswall,Grimsby,hewn fir,1891,1,1
Hudikswall,Grimsby,hewn mining timber,1881,1,1
Hudikswall,Grimsby,hewn timber,1895,1,1
Hudikswall,Grimsby,mining timber,1881,5,5
Hudikswall,Grimsby,mining timber,1889,1,1
Hudikswall,Grimsby,pit,1881,6,6
Hudikswall,Grimsby,pit,1883,1,1
Hudikswall,Grimsby,pit,1887,7,7
Hudikswall,Grimsby,pit,1889,2,2
Hudikswall,Grimsby,pit,1891,3,3
Hudikswall,Grimsby,pit,1895,5,5
Hudikswall,Grimsby,pit,1899,1,1
Hudikswall,Grimsby,pitwood,1881,1,1
Hudikswall,Grimsby,pitwood,1883,1,1
Hudikswall,Grimsby,planed,1893,1,1
Hudikswall,Grimsby,poles,1891,1,1
Hudikswall,Grimsby,props,1883,1,1
Hudikswall,Grimsby,props,1887,5,5
Hudikswall,Grimsby,props,1889,10,10
Hudikswall,Grimsby,props,1891,9,9
Hudikswall,Grimsby,props,1895,4,4
Hudikswall,Grimsby,round mining timber,1895,1,1
Hudikswall,Grimsby,sawn fir,1883,3,3
Hudikswall,Grimsby,spars,1891,1,1
Hudikswall,Grimsby,timber,1885,1,1
Hudikswall,Grimsby,timber and props,1887,1,1
Hudikswall,Hull (Queen's Dock),deals,1895,1,1
Hudikswall,Hull (Queen's Dock),pit,1895,1,1
Hudikswall,Hull (Queen's Dock),round and half,1895,1,1
Hudikswall,Hull (Queen's Dock),staves,1895,1,1
Hudikswall,Inverness,battens,1881,2,2
Hudikswall,Inverness,deals,1889,2,2
Hudikswall,Inverness,deals,1891,1,1
Hudikswall,Inverness,deals,1899,1,1
Hudikswall,Inverness,firewood,1881,1,1
Hudikswall,Inverness,firewood,1891,1,1
Hudikswall,Inverness,props,1895,2,2
Hudikswall,Inverness,red and white sawn fir,1885,1,1
Hudikswall,Irvine,props,1895,1,1
Hudikswall,Lerwick,staves,1899,1,1
Hudikswall,Limerick,sawn fir,1885,1,1
Hudikswall,Liverpool,battens,1891,2,2
Hudikswall,Liverpool,battens,1892,1,1
Hudikswall,Liverpool,boards,1879,1,1
Hudikswall,Liverpool,boards,1892,1,1
Hudikswall,Liverpool,deals,1874,1,1
Hudikswall,Liverpool,deals,1879,2,2
Hudikswall,Liverpool,deals,1887,1,1
Hudikswall,Liverpool,deals,1891,1,2
Hudikswall,Liverpool,deals,1892,1,1
Hudikswall,Liverpool,fir props,1893,1,1
Hudikswall,Liverpool,firewood,1891,2,2
Hudikswall,Liverpool,floorings,1891,1,1
Hudikswall,Liverpool,pit,1893,1,1
Hudikswall,Liverpool,propwood,1893,1,1
Hudikswall,Liverpool,staves,1891,1,1
Hudikswall,London,battens,1879,1,1
Hudikswall,London,battens,1889,3,3
Hudikswall,London,battens,1891,1,1
Hudikswall,London,battens,1893,1,1
Hudikswall,London,battens,1895,1,1
Hudikswall,London,battens and boards,1899,2,2
Hudikswall,London,boards,1889,1,1
Hudikswall,London,boards,1891,1,1
Hudikswall,London,boards,1893,1,1
Hudikswall,London,boards hansen,1891,1,1
Hudikswall,London,deals,1874,2,2
Hudikswall,London,deals,1879,9,9
Hudikswall,London,deals,1881,1,1
Hudikswall,London,deals,1883,7,7
Hudikswall,London,deals,1885,3,3
Hudikswall,London,deals,1887,1,1
Hudikswall,London,deals,1889,4,6
Hudikswall,London,deals,1891,2,4
Hudikswall,London,deals,1893,2,2
Hudikswall,London,deals and battens,1883,1,1
Hudikswall,London,deals and battens,1887,1,1
Hudikswall,London,fire,1887,1,1
Hudikswall,London,firewood,1874,1,1
Hudikswall,London,firewood,1879,2,2
Hudikswall,London,firewood,1883,2,2
Hudikswall,London,firewood,1884,1,1
Hudikswall,London,firewood,1885,2,2
Hudikswall,London,firewood,1886,1,1
Hudikswall,London,firewood,1887,7,7
Hudikswall,London,firewood,1889,7,7
Hudikswall,London,firewood,1891,2,2
Hudikswall,London,firewood,1893,2,2
Hudikswall,London,firewood,1895,2,2
Hudikswall,London,fms,1887,1,1
Hudikswall,London,pit,1895,1,1
Hudikswall,London,timber,1893,1,1
Hudikswall,London (Deptford Buoys),fir,1889,1,1
Hudikswall,London (Deptford Buoys),firewood,1889,1,1
Hudikswall,London (Deptford Buoys),staves,1889,1,1
Hudikswall,London (Surrey Commercial Docks),staves,1885,2,2
Hudikswall,London (Tilbury Docks),deals,1889,1,1
Hudikswall,London (Tilbury Docks),firewood,1891,1,1
Hudikswall,London (Tilbury Docks),firewood,1893,1,1
Hudikswall,Lynn,battens,1879,1,1
Hudikswall,Lynn,boards,1879,1,1
Hudikswall,Lynn,boards,1895,1,1
Hudikswall,Lynn,deals,1879,1,1
Hudikswall,Lynn,deals,1887,1,1
Hudikswall,Lynn,fir,1881,1,1
Hudikswall,Lynn,fir sawn,1881,1,1
Hudikswall,Lynn,firewood,1899,2,2
Hudikswall,Lynn,pit,1881,1,1
Hudikswall,Lynn,pit,1891,1,1
Hudikswall,Lynn,planed,1899,1,1
Hudikswall,Montrose,battens,1881,1,1
Hudikswall,Montrose,deals,1881,1,1
Hudikswall,NEWPORT (MON),fir battens,1899,1,1
Hudikswall,Newport,battens,1881,1,1
Hudikswall,Newport,battens,1883,1,1
Hudikswall,Newport,battens,1895,1,1
Hudikswall,Newport,deals,1885,1,1
Hudikswall,Newport,deals,1891,1,1
Hudikswall,Newport,fir,1881,1,1
Hudikswall,Newport,firewood,1881,1,1
Hudikswall,Newport,firewood,1885,1,1
Hudikswall,Newport,firewood,1891,1,1
Hudikswall,Newport,sawn fir,1895,3,3
Hudikswall,Poole,battens,1879,2,2
Hudikswall,Poole,battens,1881,2,2
Hudikswall,Poole,boards,1881,1,1
Hudikswall,Poole,boards,1885,1,1
Hudikswall,Poole,deals,1879,1,1
Hudikswall,Poole,deals,1881,2,2
Hudikswall,Poole,deals,1883,1,1
Hudikswall,Poole,deals,1889,1,1
Hudikswall,Poole,deals,1891,1,1
Hudikswall,Poole,deals,1893,1,1
Hudikswall,Poole,deals,1899,1,1
Hudikswall,Poole,deals and battens,1881,1,1
Hudikswall,Poole,fir,1881,1,1
Hudikswall,Poole,fir sawn,1881,1,1
Hudikswall,Poole,firewood,1881,3,3
Hudikswall,Poole,firewood,1885,1,1
Hudikswall,Poole,firewood,1889,1,1
Hudikswall,Poole,firewood,1893,1,1
Hudikswall,Poole,pit props,1893,1,1
Hudikswall,Poole,pit props,1899,1,1
Hudikswall,Poole,sawn fir,1887,1,1
Hudikswall,Poole,sawn fir,1893,1,1
Hudikswall,Poole,spars,1881,1,1
Hudikswall,RYE,boards,1881,1,1
Hudikswall,RYE,fir sawn,1881,2,2
Hudikswall,RYE,fir sawn,1882,1,1
Hudikswall,RYE,firewood,1881,2,2
Hudikswall,RYE,firewood,1882,1,1
Hudikswall,Runcorn,fir sawn,1881,1,1
Hudikswall,Runcorn,firewood,1881,1,1
Hudikswall,STIRLING,firewood,1889,1,1
Hudikswall,Sligo,sawn fir,1881,1,1
Hudikswall,Sligo,sawn fir,1883,1,1
Hudikswall,Stockton,battens,1881,2,2
Hudikswall,Stockton,boards,1885,1,1
Hudikswall,Stockton,deals,1885,2,2
Hudikswall,Stockton,fir,1889,1,1
Hudikswall,Stockton,firewood,1888,1,1
Hudikswall,Stockton,pit props,1895,1,1
Hudikswall,Tyne,battens,1883,5,5
Hudikswall,Tyne,battens,1885,1,1
Hudikswall,Tyne,battens,1887,1,1
Hudikswall,Tyne,battens,1889,1,1
Hudikswall,Tyne,boards,1881,1,1
Hudikswall,Tyne,boards,1899,1,1
Hudikswall,Tyne,deals,1881,1,1
Hudikswall,Tyne,deals,1883,4,4
Hudikswall,Tyne,deals,1885,2,2
Hudikswall,Tyne,deals,1887,6,6
Hudikswall,Tyne,deals,1891,1,1
Hudikswall,Tyne,fir hewn,1881,1,1
Hudikswall,Tyne,firewood,1887,1,1
Hudikswall,Tyne,pit,1889,2,2
Hudikswall,Tyne,pit,1893,1,1
Hudikswall,Tyne,pit props,1889,1,1
Hudikswall,Tyne,pit props,1893,3,3
Hudikswall,Tyne,props,1889,2,2
Hudikswall,Tyne,props,1893,3,3
Hudikswall,Tyne,props,1895,1,1
Hudikswall,Tyne,red fir sawn,1893,1,1
Hudikswall,Tyne,sawn fir,1887,1,1
Hudikswall,Tyne,short,1891,1,1
Hudikswall,Tyne,staves,1881,2,2
Hudikswall,Tyne,staves,1883,1,1
Hudikswall,Tyne,staves,1885,1,1
Hudikswall,Tyne,staves,1887,1,1
Hudikswall,Tyne,white fir sawn,1893,1,1
Hudikswall,Tyne,whole,1883,1,1
Hudikswall,WOODBRIDGE,deals,1881,1,1
Hudikswall,Wick,deals,1889,1,1
Hudikswall,Wick,deals,1893,1,1
Huelva,Liverpool,boards,1881,1,1
Huelva,Liverpool,deals,1881,1,1
Huelva,Liverpool,palings,1881,1,1
Huelva,Liverpool,scantlings,1881,1,1
Hull,Fleetwood,staves,1881,1,1
Hull,Goole,deals,1891,1,1
Hull,Grimsby,boards,1891,1,1
Hull,London,logs,1887,1,1
Hull,London,sawn,1887,1,1
Hull,London,sawn pp,1887,1,1
Hull,Lynn,boards,1881,1,1
Hulst,Poole,deals,1877,1,1
Hummelvik,Lerwick,firewood,1899,1,1
Hummelvik,Lerwick,staves,1899,1,2
Husbyvick,Grimsby,deals and boards,1895,1,1
Husbyvick,Poole,deals,1889,1,1
Husbyvick,Poole,fir,1893,1,1
Hushgoik,Tyne,battens,1887,1,1
Hussein,London,teak,1883,1,1
Husum,Borrowstounness,pit props,1895,1,1
Husum,Bristol,deals,1885,1,1
Husum,Bristol,fir,1887,1,1
Husum,Bristol,fir staves,1895,1,1
Husum,Bristol,hewn fir,1885,1,1
Husum,Bristol,sawn fir,1887,1,1
Husum,Dundee,battens,1877,1,1
Husum,Dundee,timber,1877,1,1
Husum,Fowey,battens,1885,1,1
Husum,Fowey,fir,1885,1,1
Husum,Fowey,spars,1885,1,1
Husum,Fowey,staves,1887,1,1
Husum,Greenock,battens,1879,2,2
Husum,Greenock,battens,1883,1,1
Husum,Grimsby,battens,1885,1,1
Husum,Grimsby,deals,1879,1,1
Husum,Grimsby,deals,1883,3,3
Husum,Grimsby,deals,1885,4,4
Husum,Grimsby,deals,1887,1,1
Husum,Grimsby,deals,1889,1,1
Husum,Grimsby,fir deals,1893,1,1
Husum,Grimsby,hewn fir,1883,1,1
Husum,Grimsby,pit,1893,1,1
Husum,Inverness,deals,1883,1,1
Husum,Liverpool,deals,1889,2,2
Husum,London,boards,1893,1,1
Husum,London,broom,1887,1,1
Husum,London,deals,1874,4,5
Husum,London,deals,1879,1,1
Husum,London,deals,1881,1,1
Husum,London,deals,1889,1,1
Husum,London,deals,1893,1,2
Husum,London,deals and battens,1874,2,2
Husum,London,deals and battens,1887,1,1
Husum,London,firewood,1879,1,1
Husum,London,firewood,1881,1,1
Husum,London,firewood,1883,1,1
Husum,London,firewood,1891,1,1
Husum,London,firewood,1893,1,1
Husum,London,firewood,1895,2,2
Husum,London,laths,1887,1,1
Husum,London,props,1891,1,1
Husum,London,slating,1893,1,1
Husum,London,staves,1874,1,1
Husum,Lynn,deals,1879,1,1
Husum,Montrose,firewood,1883,1,1
Husum,Newport,battens,1881,1,1
Husum,Poole,boards,1895,1,1
Husum,Poole,deals,1885,1,1
Husum,Poole,firewood,1887,1,1
Husum,Poole,hewn fir,1885,1,1
Husum,Poole,sawn fir,1883,1,1
Husum,QUEBEC,deals,1879,1,1
Husum,Stockton,fir,1893,1,1
Husum,Tyne,battens,1881,1,1
Husum,Tyne,battens,1893,1,1
Husum,Tyne,battens,1895,1,1
Husum,Tyne,boards,1893,1,1
Husum,Tyne,deals,1899,1,1
Husum,Tyne,staves,1883,3,3
Husum,Tyne,staves,1891,1,1
Husum,Tyne,staves,1893,1,1
Husum,Tyne,staves,1895,1,1
Husum,Tyne,staves,1899,1,1
Hyvik,Bristol,deals,1877,1,1
Hyvik,Bristol,spars,1877,1,1
Härnösand,Bristol,battens,1883,1,1
Härnösand,Bristol,firewood,1891,1,1
Härnösand,Bristol,sawn fir,1893,1,1
Härnösand,Dundee,battens,1881,1,1
Härnösand,Dundee,battens,1883,2,2
Härnösand,Dundee,battens,1885,1,1
Härnösand,Dundee,battens,1889,1,1
Härnösand,Dundee,boards,1891,1,1
Härnösand,Dundee,deals,1889,2,2
Härnösand,Dundee,deals,1893,1,1
Härnösand,Dundee,deals and battens,1899,1,1
Härnösand,Dundee,firewood,1891,1,1
Härnösand,Dundee,redwood,1883,1,1
Härnösand,FIR,deals,1891,1,1
Härnösand,Goole,battens,1883,1,1
Härnösand,Goole,boards,1885,1,1
Härnösand,Grimsby,battens,1881,1,1
Härnösand,Grimsby,battens,1887,1,1
Härnösand,Grimsby,birch and alder props,1895,1,1
Härnösand,Grimsby,birch logs,1895,1,1
Härnösand,Grimsby,birch scantlings,1895,1,1
Härnösand,Grimsby,deals,1883,1,1
Härnösand,Grimsby,deals,1885,2,2
Härnösand,Grimsby,deals,1887,3,3
Härnösand,Grimsby,deals,1889,1,1
Härnösand,Grimsby,deals,1891,1,1
Härnösand,Grimsby,deals,1893,1,1
Härnösand,Grimsby,firewood,1889,2,2
Härnösand,Grimsby,mining timber,1887,1,1
Härnösand,Grimsby,mining timber,1895,1,1
Härnösand,Grimsby,props,1887,1,1
Härnösand,Grimsby,props,1891,1,1
Härnösand,Grimsby,props,1895,8,8
Härnösand,Grimsby,props,1899,1,1
Härnösand,Grimsby,sawn fir,1883,1,1
Härnösand,Grimsby,sawn fir,1887,2,2
Härnösand,Grimsby,staves,1893,1,1
Härnösand,Hull (Queen's Dock),firewood,1895,3,3
Härnösand,Inverness,battens,1889,1,1
Härnösand,Inverness,deals,1889,1,1
Härnösand,Inverness,fir,1889,1,1
Härnösand,Inverness,fir battens,1893,1,1
Härnösand,Inverness,firewood,1889,1,1
Härnösand,Inverness,sawn fir,1889,1,1
Härnösand,Irvine,battens,1895,1,1
Härnösand,Liverpool,battens,1879,1,1
Härnösand,Liverpool,boxwood,1893,1,1
Härnösand,London,battens,1885,1,1
Härnösand,London,deals,1887,1,1
Härnösand,London,firewood,1879,1,1
Härnösand,London,firewood,1885,1,1
Härnösand,London,firewood,1887,1,1
Härnösand,London,firewood,1891,1,1
Härnösand,London,firewood,1893,1,1
Härnösand,London (Tilbury Docks),firewood,1891,1,1
Härnösand,London (Tilbury Docks),roundwood,1891,1,1
Härnösand,Lynn,firwood sawn,1881,1,1
Härnösand,Montrose,battens,1885,1,1
Härnösand,Newport,fir sawn,1881,1,1
Härnösand,Newport,firewood,1889,1,1
Härnösand,Newport,hewn fir,1883,1,1
Härnösand,Newport,sawn fir,1883,1,1
Härnösand,Newport,sawn fir,1896,1,1
Härnösand,PRINCE'S DOCK,deals,1899,1,1
Härnösand,PROCEEDINGS UNDER CESSIO,battens,1889,1,1
Härnösand,PROCEEDINGS UNDER CESSIO,firewood,1889,1,1
Härnösand,Poole,battens,1879,1,1
Härnösand,Poole,deals,1879,1,1
Härnösand,Poole,deals,1887,1,1
Härnösand,Poole,sawn fir,1893,1,1
Härnösand,Tyne,battens,1887,1,1
Härnösand,Tyne,battens,1896,1,1
Härnösand,Tyne,boards,1883,1,1
Härnösand,Tyne,boards,1891,1,1
Härnösand,Tyne,deals,1881,1,1
Härnösand,Tyne,deals,1883,2,2
Härnösand,Tyne,deals,1887,1,1
Härnösand,Tyne,deals,1891,2,2
Härnösand,Tyne,deals,1896,1,1
Härnösand,Tyne,firewood,1881,1,1
Härnösand,Tyne,props,1881,1,1
Härnösand,Tyne,spars,1881,1,1
Härnösand,Tyne,staves,1891,2,2
Idefjord,London,boards,1883,1,1
Iggesund,Bristol,deals,1879,2,2
Iggesund,Bristol,deals,1881,1,1
Iggesund,Bristol,firewood,1881,1,1
Iggesund,Bristol,timber,1881,1,1
Iggesund,Dundee,deals,1877,1,1
Iggesund,Dundee,fir,1893,1,1
Iggesund,Goole,deals,1891,2,2
Iggesund,Greenock,deals,1889,1,1
Iggesund,Greenock,deals and battens,1895,1,1
Iggesund,Greenock,timber,1879,1,1
Iggesund,Grimsby,deals,1881,1,1
Iggesund,Grimsby,deals,1883,1,1
Iggesund,Grimsby,deals,1885,4,4
Iggesund,Grimsby,deals,1887,3,3
Iggesund,Grimsby,deals,1889,2,2
Iggesund,Grimsby,deals,1891,1,1
Iggesund,Grimsby,deals,1893,4,4
Iggesund,Grimsby,deals,1895,2,2
Iggesund,Grimsby,fir deals,1893,1,1
Iggesund,Grimsby,firewood,1889,1,1
Iggesund,Grimsby,floorings,1893,1,1
Iggesund,Grimsby,pit,1887,1,1
Iggesund,Grimsby,planks,1891,1,1
Iggesund,Grimsby,sawn fir,1893,1,1
Iggesund,Hull (Queen's Dock),deals,1895,1,1
