port_name,port_type,year,num_ships,num_cargo_items,top_commodity_1,top_commodity_2,top_commodity_3
Fernandina,origin,1885,3,3,sawn fir,fir,
Fernavik,origin,1881,1,1,deals,,
Ferrol,origin,1881,6,6,fir hewn,pitwood,pit
Ferrol,origin,1883,10,10,pitwood,hewn fir,
Ferrol,origin,1884,1,1,pitwood,,
Ferrol,origin,1885,9,9,hewn fir,pitwood,
Ferrol,origin,1886,1,1,pitwood,,
Ferrol,origin,1887,8,8,pitwood,hewn fir,
Ferrol,origin,1889,9,9,pitwood,,
Ferrol,origin,1891,2,2,pitwood,,
Ferrol,origin,1892,1,1,hewn fir,,
Ferrol,origin,1893,4,4,pitwood,fir pitwood,
Ferrol,origin,1895,3,3,hewn fir,pitwood,
Ferrol,origin,1897,2,2,pitwood,,
Ferrol,origin,1898,3,3,hewn fir,pitwood,
Fiano,origin,1889,1,1,staves,,
Fide,origin,1887,1,0,,,
Figeholm,origin,1877,1,1,pit props,,
Figeholm,origin,1879,6,0,,,
Figeholm,origin,1881,4,4,pit,,
Figeholm,origin,1883,6,6,pit,props,fir
Figeholm,origin,1885,5,5,props,hewn fir,pit
Figeholm,origin,1887,7,7,props,pit,pitwood
Figeholm,origin,1889,4,4,props,hewn fir,
Figeholm,origin,1891,4,4,pit,props,
Figeholm,origin,1893,6,6,fir props,props,fir pit props
Figeholm,origin,1895,3,3,props,pit props,
Figeholm,origin,1897,2,2,pit props,props,
Figeholm,origin,1899,2,2,pit,hewn fir,
Fijeholm,origin,1898,1,1,hewn pit props,,
Filtvedt,origin,1891,1,2,sawn fir,square timber,
Filtvedt,origin,1899,1,1,hewn fir,,
Fingelholm,origin,1899,1,1,pitwood,,
Finkklippan,origin,1891,1,1,sawn,,
Finklipsan,origin,1889,1,1,deals,,
Finland,origin,1875,1,2,battens,deals,
Finland,origin,1883,1,1,fir,,
Finland,origin,1887,1,1,deals and boards,,
Finland,origin,1889,1,2,firewood,wood,
Finnklippan,origin,1881,6,9,deals,firewood,battens
Finnklippan,origin,1883,16,19,deals,deals and battens,firewood
Finnklippan,origin,1885,11,13,deals,sawn fir,firewood
Finnklippan,origin,1887,15,17,firewood,deals,battens
Finnklippan,origin,1889,9,12,deals,firewood,deals and battens
Finnklippan,origin,1891,6,1,battens,,
Finnklippan,origin,1893,1,1,deals,,
Fischer,origin,1889,1,0,,,
Fischer,origin,1891,1,0,,,
Fiskebackskil,origin,1897,1,1,,,
Fiskebackskill,origin,1897,1,1,sawn fir deals,,
Fiume and Trieste,origin,1887,1,1,oak,,
Five Islands,origin,1875,1,8,deals,timber,laths
Five Islands,origin,1881,1,1,deals,,
Five Islands,origin,1884,1,1,deals,,
"Five Islands, N.S.",origin,1881,1,1,deals,,
Flanders,origin,1896,1,1,wood hoops,,
Fleetwood,destination,1881,65,81,deals,lathwood,fir hewn
Fleetwood,destination,1883,73,80,deals,sawn fir,props
Fleetwood,destination,1884,1,1,deals,,
Fleetwood,destination,1885,57,65,deals,firewood,hewn fir
Fleetwood,destination,1887,80,91,deals,sawn fir,pit
Fleetwood,destination,1889,80,116,deals,fir,logs
Fleetwood,destination,1890,2,3,birch,deals,sawn fir
Fleetwood,destination,1891,82,104,deals,fir,firewood
Fleetwood,destination,1892,4,4,pit,cedarwood,boards
Fleetwood,destination,1893,57,72,fir deals,props,deals
Fleetwood,destination,1895,78,84,deals,sawn fir,props
Fleetwood,destination,1897,14,16,sawn fir,boards,deals and boards
Fleetwood,destination,1899,20,27,deals,sawn fir,battens
Flekkiefiord,origin,1874,1,1,staves,,
Flekkifiord,origin,1877,1,1,fir,,
Fogelvik,origin,1879,1,1,firewood,,
"For the carpenter, slater, and plasterer's work of new dwelling",origin,1897,1,0,,,
Fordeaux,origin,1897,1,1,pitwood,,
Fordeux,origin,1887,1,1,pitwood,,
Forman,origin,1883,1,1,deal ends,,
Forresborough,origin,1890,1,3,spruce,,
Forrsogrund,origin,1885,1,1,hewn fir,,
Forsabyham,origin,1879,1,1,battens,,
Forsby,origin,1879,1,1,battens,,
Forsby,origin,1889,1,1,firewood,,
Forsgrund,origin,1879,1,0,,,
Forsgrund,origin,1883,1,2,mining timber,props,
Forsgrund,origin,1889,2,2,telegraph,pitwood,
Forsgrund,origin,1893,1,1,square fir timber,,
Forsgrund,origin,1897,1,1,battens,,
Forsgrund,origin,1899,1,1,hewn fir,,
Forsly Ham,origin,1875,1,3,battens,fir,deals
Fort Cortes,origin,1875,1,2,logwood,ends,
"Fort Royal, U.S.A.",origin,1881,1,2,pitch pine timber,pitch,
Fowey,destination,1880,7,8,props,wood pulp,deals
Fowey,destination,1881,47,71,deals,staves,logs
Fowey,destination,1883,86,123,deals,staves,hewn fir
Fowey,destination,1885,56,86,deals,staves,sawn fir
Fowey,destination,1887,34,40,hewn fir,deals,staves
Fowey,destination,1889,79,119,deals,sawn fir,firewood
Fowey,destination,1891,27,34,deals,fir,sawn fir
Fowey,destination,1893,24,28,deals,fir staves,fir deals
Fowey,destination,1895,36,40,fir staves,deals,sawn fir
Fowey,destination,1897,1,1,sawn fir,,
Fowey,destination,1899,36,45,deals,staves,sawn fir
Fowstkage,origin,1879,1,1,deals,,
Foxe,origin,1891,2,1,round ash,,
Fr. Laxa,origin,1881,1,1,timber,,
Framfors,origin,1893,1,1,deals,,
Framnas,origin,1883,1,1,deals,,
Framnas,origin,1891,1,1,battens,,
Fran,origin,1891,1,1,staves,,
France,origin,1881,1,1,pit,,
Franceville,origin,1883,1,3,timber,deals,staves
Franck,origin,1887,1,0,,,
Frangsound,origin,1877,1,1,deals and battens,,
Frankfort,origin,1891,1,1,half,,
Frankhald,origin,1881,1,1,firewood,,
Frano,origin,1879,1,1,firewood,,
Frano,origin,1883,2,2,battens,deals,
Frano,origin,1885,1,1,battens,,
Frano,origin,1889,4,4,staves,deals,fir
Frano,origin,1891,6,6,staves,,
Frano,origin,1893,11,11,staves,fir,sawn fir
Frano,origin,1895,1,1,deals,,
Franton,origin,1899,1,0,,,
Fre.irikshald,origin,1887,1,1,battens,,
Fredenstrand,origin,1883,1,1,props,,
Fredericksham,origin,1881,1,1,hoops,,
Fredericksvoern,origin,1877,1,1,battens,,
Fredericksvoern,origin,1879,1,0,,,
Frederikahald,origin,1883,1,1,pit,,
Frederiksen,origin,1877,1,3,mining timber,pit props,staves
Frederikshaldt,origin,1877,1,1,props,,
Frederikshall,origin,1875,1,2,staves,,
Frederiksham,origin,1879,1,1,staves,,
Frederikshavn,origin,1895,1,1,battens,,
Frederiksoern,origin,1893,1,1,firewood,,
Frederiksvorn,origin,1879,1,0,,,
Fredestrand,origin,1897,1,1,mining timber and pit props,,
Fredikshald,origin,1883,1,1,boards,,
Fredikshald,origin,1889,1,2,boxwood,floorings,
Fredrick,origin,1899,1,0,,,
Fredrickshald,origin,1877,3,4,props,battens,
Fredrickshald,origin,1881,2,3,fir sawn,poles,pit
Fredrickshald,origin,1887,1,1,pit,,
Fredrickshald,origin,1889,1,1,fir,,
Fredrickshaldt,origin,1877,1,1,props,,
Fredrickshaldt,origin,1879,3,1,timber,,
Fredrickshamn,origin,1875,4,9,deals,lathwood,rickers
Fredrickshamn,origin,1877,1,1,deals,,
Fredrik Wilhelm,origin,1895,1,0,,,
Fredrikehald,origin,1889,1,1,pit,,
Fredriksbald,origin,1885,1,1,pit,,
Fredriksbald,origin,1891,1,3,fir,firewood,
Fredriksham,origin,1875,1,2,deals,battens,
Fredriksham,origin,1885,1,1,sawn,,
Fredriksham,origin,1889,1,1,hoops,,
Fredriksham,origin,1891,1,1,deals,,
Fredrikshamm,origin,1885,1,1,staves,,
Fredrikshamm,origin,1899,1,1,firewood,,
Fredrikshavn,origin,1874,2,2,deals,boards,
Fredrikshavn,origin,1875,2,13,deals,deals battens,mining timber
Fredrikshavn,origin,1883,4,3,staves,firewood,
Fredrikshavn,origin,1885,7,7,staves,battens,sawn fir
Fredrikshavn,origin,1887,4,6,deals,firewood,
Fredrikshavn,origin,1889,10,11,deals,firewood,fir
Fredrikshavn,origin,1890,1,1,staves,,
Fredrikshavn,origin,1891,4,5,deals,firewood,fir
Fredrikshavn,origin,1893,11,12,casks,firewood,fir props
Fredrikshavn,origin,1895,5,5,boards,pit,deals
Fredrikshavn,origin,1899,2,1,firewood,,
Fredriksta't,origin,1893,1,2,floorings,mouldings,
Fredrikstad,origin,1874,13,34,boards,deals,battens
Fredrikstad,origin,1875,32,116,deals,battens,boards
Fredrikstad,origin,1877,41,95,battens,staves,props
Fredrikstad,origin,1879,27,19,boards,staves,firewood
Fredrikstad,origin,1881,113,165,boards,staves,battens
Fredrikstad,origin,1882,2,3,fir sawn,fir hewn,boards
Fredrikstad,origin,1883,132,194,boards,staves,floorings
Fredrikstad,origin,1884,3,4,laths,boards,firewood
Fredrikstad,origin,1885,120,188,boards,floorings,sawn fir
Fredrikstad,origin,1886,4,9,boards,laths,caseboards
Fredrikstad,origin,1887,116,174,boards,sawn fir,floorings
Fredrikstad,origin,1888,3,4,staves,pit,boards
Fredrikstad,origin,1889,140,217,floorings,boards,fir
Fredrikstad,origin,1890,4,8,floorings,sawn fir,staves
Fredrikstad,origin,1891,100,147,fir,boards,floorings
Fredrikstad,origin,1892,8,9,fir,boards,boxes
Fredrikstad,origin,1893,104,134,boards,floorings,deals
Fredrikstad,origin,1895,70,74,boards,sawn fir,telegraph
Fredrikstad,origin,1896,4,4,floorings,boards,mouldings
Fredrikstad,origin,1897,36,49,boards,firewood,floorings
Fredrikstad,origin,1898,9,11,boards,sawn fir,staves
Fredrikstad,origin,1899,63,78,boards,floorings,battens
Fredrikstrand,origin,1895,1,1,sawn fir,,
Fredriksund,origin,1889,1,1,pit,,
Fredriksval,origin,1883,1,1,staves,,
Fredriksvern,origin,1877,4,17,staves,pit props,timber
Fredriksvern,origin,1878,1,1,,,
Fredriksvern,origin,1879,2,0,,,
Fredriksvern,origin,1881,10,11,pit,props,battens
Fredriksvern,origin,1883,8,9,props,battens,sleepers
Fredriksvern,origin,1885,6,6,fir,props,
Fredriksvern,origin,1889,2,6,mining timber,round timber,square timber
Fredriksvern,origin,1891,2,2,firewood,,
Fredriksvern,origin,1893,2,2,firewood,,
Fredriksvoarn,origin,1881,1,1,sleepers,,
Fredriksvorn,origin,1887,1,2,timber,crowntrees,
Fredrikvaern,origin,1887,1,1,pit,,
Fredrikvoern,origin,1892,1,1,firewood,,
Fredrikvoern,origin,1893,1,1,firewood,,
Freigo,origin,1893,2,2,pitwood,,
Freigo,origin,1897,2,2,pitwood,,
Freijo,origin,1893,1,1,,,
Fremantle,origin,1891,6,6,timber,jarrah,
Fremantle,origin,1893,1,1,jarrah logs,,
Fremantle,origin,1895,1,1,jarrah,,
Fremantle,origin,1897,1,1,jarrah,,
Fremantle,origin,1899,3,3,jarrah,,
Frey,origin,1889,1,0,,,
Freyo,origin,1895,1,1,pitwood,,
Fridrikstadt,origin,1881,1,2,fir,deals,
Frisketackskil,origin,1899,1,1,props,,
Fritzoe,origin,1879,1,1,boards,,
Fritzoe,origin,1885,2,2,whitewood,boards,
"Fritzoe, Laurvig",origin,1893,1,1,sawn fir,,
Fritzøe,origin,1889,1,0,,,
Frome,origin,1899,1,1,oak,,
Frontera,origin,1879,1,1,mahogany,,
Frontera,origin,1881,1,2,mahogany,logs,
Frontera,origin,1883,1,4,logs,mahogany and cedar,
Frontera,origin,1891,2,1,mahogany,,
Frontera,origin,1897,3,0,,,
Frontera de Tabasco,origin,1881,2,3,mahogany,maho,logs
Frontera de Tabasco,origin,1883,2,5,mahogany,logs,cedar
Frostkage,origin,1885,1,1,sawn fir,,
Frostkorge,origin,1885,1,1,props,,
Fuen,origin,1881,1,1,pitwood fir hewn,,
Fuime,origin,1893,1,2,logs,planks,
Furnogrund,origin,1883,3,3,deals and battens,sawn fir,
Furnogrund,origin,1889,1,1,deals,,
Furnogrund,origin,1895,1,1,sawn fir,,
Furuogrund,origin,1883,3,3,deals,,
Furuogrund,origin,1885,2,3,deals,firewood,
Furuogrund,origin,1887,4,5,deals and battens,deals,firewood
Furuogrund,origin,1889,1,2,deals,firewood,
Furuogrund,origin,1891,3,4,deals,hewn fir,pit
Furuogrund,origin,1893,2,3,firewood,deals,
Furuogrund,origin,1895,1,1,deals,,
Furuogrund,origin,1899,2,2,deals,,
G'brg,origin,1879,1,0,,,
G'burg.,origin,1879,3,0,,,
G'stadt,origin,1879,1,0,,,
GAMLA KARLEBY,origin,1898,1,0,,,
GEORGE MERRYLEES & CO,destination,1897,2,5,maple blocks,oak planks,boards
GOVERNMENT DOCK BUOYS,destination,1885,7,9,staves,deals,masts
Gaarp,origin,1889,1,1,fir,,
Gaboon,origin,1875,1,1,billets,,
Gaboon,origin,1877,1,1,billets,,
Gaboon,origin,1881,1,1,barwood,,
Gala,origin,1885,1,2,palings,deals,
Galatola,origin,1895,1,0,,,
Galats,origin,1899,1,1,dunnage boards,,
Galeatacka,origin,1879,1,1,battens,,
Galle,origin,1891,1,1,sapanwood,,
Gallsta,origin,1874,1,1,deals,,
Galveston,origin,1874,1,1,cedar,,
Galveston,origin,1877,2,4,floorings,planks,poplar
Galveston,origin,1881,1,1,logs,,
Galveston,origin,1885,2,2,sawn fir,staves,
Galveston,origin,1887,2,2,oak,lumber,
Galveston,origin,1888,1,1,logs,,
Galveston,origin,1893,1,1,staves,,
Galveston,origin,1899,3,3,staves,lumber,oars
Galway,origin,1877,1,2,elm,,
Galway,origin,1879,3,0,,,
Gamla Carleby,origin,1874,1,1,deals and boards,,
Gamla Carleby,origin,1891,1,2,sawn fir,staves,
Gamla Carleby,origin,1899,1,1,pitwood,,
Gamla Karleby,origin,1879,1,1,deals,,
Gamla Karleby,origin,1893,2,2,deals,birch,
Gamlastadt,origin,1879,1,1,planks,,
Gamleby,origin,1885,1,2,sawn fir,staves,
Gamleby,origin,1887,1,1,props,,
Gamleby,origin,1889,2,2,hewn fir,deals,
Gamleby,origin,1891,1,3,fir,firewood,
Gamleby,origin,1895,4,5,deals,battens,deals and battens
Gamleby,origin,1897,1,1,deals,,
Gamleby,origin,1899,4,5,deals,battens,c fms
Gaspe,origin,1874,2,7,scantlings,ends,timber
Gaspe,origin,1875,1,8,pine,birch,ash
Gaspe,origin,1877,1,4,timber,deals,boards
Gaspe,origin,1881,1,3,fir,deals,staves
Gaspe,origin,1883,2,7,pine,spruce,deals
Gaston,origin,1893,1,0,,,
Gdańsk,origin,1881,8,16,ends,fir hewn,oak
Gdańsk,origin,1883,5,9,sleepers,fir,oak sleepers
Gebens,origin,1881,1,0,,,
Gedeabuella,origin,1879,1,1,deals,,
Gefle and Sandarne,origin,1887,1,1,fire,,
Gefle and Skutskar,origin,1879,1,1,deals,,
Gefle and Skutskar,origin,1893,1,3,firewood,deals,boards
Geila,origin,1887,1,1,deals,,
Genoa,origin,1874,1,1,planks,,
Genoa,origin,1875,1,1,walnut,,
Genoa,origin,1877,1,1,planks,,
Genoa,origin,1880,1,1,staves,,
Genoa,origin,1881,2,3,planks,logs,
Genoa,origin,1883,6,6,planks,staves,logs
Genoa,origin,1884,2,2,walnut,,
Genoa,origin,1889,1,1,deals,,
Genoa,origin,1891,5,3,wood,oak,
Genoa,origin,1892,3,3,walnut,,
Genoa,origin,1893,2,2,walnut,planks,
Georgetown,origin,1875,2,6,deals,timber,palings
"Geraldton, W.A.",origin,1891,1,1,jarrah timber,,
Germany,origin,1885,1,1,ash,,
Geschwister,origin,1885,2,2,deals,,
Ghent,origin,1884,1,1,sleepers,,
Ghent,origin,1885,1,1,hoops,,
Ghent,origin,1887,2,1,wood bobbins,,
Ghent,origin,1889,1,1,gunstocks,,
Ghent,origin,1891,1,3,lumber,basswood,bxs
Ghent,origin,1892,1,1,greenheart,,
Ghent,origin,1893,1,1,joinery,,
Gibara,origin,1881,1,1,mahog and cedar,,
"Gibara, Cuba",origin,1881,1,1,mahogany,,
Gibraltar,origin,1891,1,3,heavy,light,staves
Gideabacka,origin,1879,1,1,deals,,
Gideabacka,origin,1881,2,4,deals,boards,fir hewn
Gideabacka,origin,1883,2,2,deals,boards,
Gideabacka,origin,1885,2,2,deals,firewood,
Gideabacka,origin,1889,2,2,firewood,deals,
Gideabacka,origin,1895,1,1,deals and ends,,
Gidebacha,origin,1879,2,2,deals,,
Gidenbacha,origin,1885,1,1,battens,,
Gidenbacka,origin,1883,1,1,deals,,
Girgenti,origin,1883,1,1,planks,,
Girl,origin,1883,1,0,,,
Gloucester,origin,1885,1,1,,,
Gnarp,origin,1883,2,2,hewn,pit,
Gnarp,origin,1887,2,3,firewood,deal ends,deals
Gnarp,origin,1889,6,6,sawn fir,firewood,fir
Gnarp,origin,1893,1,2,fir deals,firewood,
Go'burg,origin,1879,1,0,,,
Go'henburg,origin,1899,1,1,pitprops,,
"Gold River, N.S.",origin,1889,1,1,spruce,,
Goole,destination,1879,54,29,deals,timber,battens
Goole,destination,1881,15,24,deals,firewood,fir
Goole,destination,1883,64,64,hoops,deals,battens
Goole,destination,1884,3,5,wood hoops,staves,boards
Goole,destination,1885,154,190,deals,hoops,sawn fir
Goole,destination,1886,2,2,hoops,,
Goole,destination,1887,36,44,deals,firewood,boards
Goole,destination,1889,84,114,deals,props,firewood
Goole,destination,1890,2,2,hoops,sawn fir,
Goole,destination,1891,202,254,deals,props,hoops
Goole,destination,1892,4,4,hoops,battens,
Goole,destination,1893,30,38,fir deals,sawn fir,hewn fir
Goole,destination,1895,17,18,deals,sawn fir,sleepers
Goole,destination,1896,1,1,deals and battens,,
Goole,destination,1897,9,10,hoops,sawn fir,deals
Goole,destination,1898,6,6,hoops,wood hoops,hornbeam
Goole,destination,1899,4,4,deals,hornbeam,fir boards
Gopaulpore,origin,1881,1,1,redwood,,
Goth,origin,1881,1,0,,,
Gotheaburg,origin,1887,1,3,sawn fir,props,boards
Gotheby,origin,1893,1,0,,,
Gothenb'g,origin,1879,1,0,,,
Gothenbarg,origin,1899,1,2,props,slabs,
Gothenborg,origin,1875,1,1,deals,,
Gothenborg,origin,1899,1,3,props,posts,sleepers
Gothenburg,origin,1874,26,78,deals,wood pulp,laths
Gothenburg,origin,1875,98,325,deals,battens,boards
Gothenburg,origin,1876,2,4,deals,timber,bales
Gothenburg,origin,1877,117,232,pit props,deals,props
Gothenburg,origin,1878,4,9,laths,pit,deals
Gothenburg,origin,1879,155,90,deals,boards,battens
Gothenburg,origin,1880,4,7,sleepers,timber,props
Gothenburg,origin,1881,251,326,pit,deals,laths
Gothenburg,origin,1882,1,1,pit,,
Gothenburg,origin,1883,277,433,props,deals,laths
Gothenburg,origin,1884,30,41,props,deals,laths
Gothenburg,origin,1885,305,481,deals,props,laths
Gothenburg,origin,1886,9,12,props,deals,staves
Gothenburg,origin,1887,345,548,props,pit,deals
Gothenburg,origin,1888,8,9,laths,props,pit
Gothenburg,origin,1889,340,632,props,sleepers,pit
Gothenburg,origin,1890,17,38,laths,props,sleepers
Gothenburg,origin,1891,274,476,fir,props,laths
Gothenburg,origin,1892,35,71,props,laths,fir
Gothenburg,origin,1893,252,487,laths,sleepers,pit props
Gothenburg,origin,1895,149,284,laths,props,sleepers
Gothenburg,origin,1896,3,8,laths,sleepers,stays
Gothenburg,origin,1897,95,197,laths,props,sleepers
Gothenburg,origin,1898,20,26,boards,sawn fir,pit props
Gothenburg,origin,1899,162,248,props,sawn fir,laths
Gothenburg and Cronstadt,origin,1877,1,1,deals and ends,,
Gothenburg and Fredik,origin,1898,1,0,,,
Gothenburg and Fredrikstad,origin,1881,1,3,deals,battens,floorings
Gothenburg and Warberg,origin,1891,1,1,pit props,,
"Gothenburg, Christinia, and Drammen",origin,1883,1,1,deals,,
Gotherburg,origin,1883,1,1,staves,,
Gothik,origin,1895,1,1,sawn fir,,
Gotterburg,origin,1879,1,0,,,
Grainsland,origin,1881,1,2,staves,boards,
Grand Bay,origin,1874,1,2,deals,deal ends,
"Grand Bay, Saguenay",origin,1895,1,1,birch spoolwood,,
Grand Pablos,origin,1883,1,2,deals,,
Grand Pabos,origin,1883,3,3,deals,,
Grand Pabos,origin,1889,2,2,deals,,
Grand Pabos,origin,1893,1,1,fir deals,,
Grand Palios,origin,1883,2,3,deals,,
Grand Palls,origin,1883,1,1,deals,,
Grange,origin,1893,1,1,,,
Grangemouth,origin,1885,1,0,,,
Granville,origin,1885,1,1,pitwood,,
Granville,origin,1895,1,1,fms,,
Green Island,origin,1881,1,0,,,
"Green Island, Jamaica",origin,1883,1,1,logwood,,
Greenock,destination,1874,30,103,deals,pine,pipe
Greenock,destination,1875,174,593,deals,battens,oak
Greenock,destination,1876,3,5,hewn,deals,oak
Greenock,destination,1877,189,476,deals,battens,oak
Greenock,destination,1879,97,76,deals,battens,timber
Greenock,destination,1881,129,303,deals,pit,oak
Greenock,destination,1883,179,450,deals,staves,pine
Greenock,destination,1884,9,13,birch,sawn fir,pitch pine
Greenock,destination,1885,150,301,deals,logs,battens
Greenock,destination,1886,4,8,deals,pitch pine,hewn pitch pine
Greenock,destination,1887,106,179,deals,staves,battens
Greenock,destination,1889,167,349,deals,battens,pine
Greenock,destination,1890,8,14,oak,pitch,deals
Greenock,destination,1891,144,235,deals,hoops,pit
Greenock,destination,1892,4,5,sawn pitch pine timber,sawn,deals
Greenock,destination,1893,182,281,deals,firewood,battens
Greenock,destination,1895,72,113,battens,deals and battens,sawn fir
Greenock,destination,1896,4,7,teak,deals and battens,splithlathwood
Greenock,destination,1897,38,61,pit props,deals,props
Greenock,destination,1898,6,7,teak,pit props,hoops
Greenock,destination,1899,52,84,deals,pitprops,sawn timber
Grenada,origin,1891,1,1,mahogany,,
Greytown,origin,1881,1,1,lignum,,
Grimsby,destination,1875,4,16,deals,pine,birch
Grimsby,destination,1876,4,5,logs,spars,palings
Grimsby,destination,1877,71,98,pit props,deals,battens
Grimsby,destination,1879,210,149,deals,boards,battens
Grimsby,destination,1881,900,1119,deals,pit,battens
Grimsby,destination,1883,1350,1557,deals,hewn fir,props
Grimsby,destination,1884,21,29,props,hewn fir,wood hoops
Grimsby,destination,1885,1101,1535,deals,props,sawn fir
Grimsby,destination,1886,16,22,deals,props,hewn fir
Grimsby,destination,1887,1238,1586,deals,props,sawn fir
Grimsby,destination,1888,22,28,props,hewn fir,firewood
Grimsby,destination,1889,1298,1876,deals,props,firewood
Grimsby,destination,1890,28,41,props,deals,sleepers
Grimsby,destination,1891,840,1080,deals,props,fir
Grimsby,destination,1892,58,65,props,boards,hoops
Grimsby,destination,1893,578,737,fir props,deals,hewn fir
Grimsby,destination,1895,652,808,props,deals,firewood
Grimsby,destination,1896,11,18,sleepers,boards,boards and battens
Grimsby,destination,1897,210,301,props,hewn fir,deals
Grimsby,destination,1898,45,55,pit,props,battens
Grimsby,destination,1899,381,444,props,deals,pit
Grimsby,origin,1881,3,3,deals and boards,wood,
Grimsby,origin,1883,1,1,deals,,
Grimsby,origin,1885,1,1,rickers,,
Grimstad,origin,1877,4,7,mining timber,props,pit props
Grimstad,origin,1879,5,3,timber,,
Grimstad,origin,1881,21,36,mining timber,props,pit
Grimstad,origin,1883,12,17,hewn fir,pit,mining timber
Grimstad,origin,1885,16,21,props,mining timber,hewn fir
Grimstad,origin,1887,14,15,hewn fir,pit,mining timber
Grimstad,origin,1889,16,22,mining timber,mining poles,props
Grimstad,origin,1891,6,8,mining timber,pit,hewn fir
Grimstad,origin,1893,8,11,fir mining timber,mining poles,pit
