origin_port,destination_port,year,num_ships,num_cargo_items,top_commodity,top_commodity_count
Arendal,Stockton,1893,1,2,hewn fir,1
Arendal,TIMBER,1877,1,2,round timber,1
Arendal,Truro,1889,2,4,hewn fir,2
Arendal,Tyne,1881,16,33,props,6
Arendal,Tyne,1883,31,65,props,14
Arendal,Tyne,1884,3,6,wood pulp,3
Arendal,Tyne,1885,9,13,mining timber,5
Arendal,Tyne,1887,6,6,sawn fir,1
Arendal,Tyne,1889,7,12,props,5
Arendal,Tyne,1891,5,8,props,2
Arendal,Tyne,1893,9,12,props,5
Arendal,Tyne,1895,1,2,props,1
Arendal,Tyne,1897,1,1,pit,1
Arendal,Tyne,1899,2,2,props,1
Arenos,Lynn,1887,1,1,pitwood,1
Arkhangelsk,BIDEFORD,1881,1,3,firewood,1
Arkhangelsk,Berwick,1881,2,2,deals,2
Arkhangelsk,Berwick,1885,1,1,deals,1
Arkhangelsk,Berwick,1887,1,1,deals,1
Arkhangelsk,Berwick,1895,1,2,deals and boards,1
Arkhangelsk,Borrowstounness,1877,1,2,deals,2
Arkhangelsk,Borrowstounness,1891,1,1,deals,1
Arkhangelsk,Borrowstounness,1895,1,1,sawn fir,1
Arkhangelsk,Borrowstounness,1898,1,1,oak staves,1
Arkhangelsk,Boston,1881,6,6,deals,6
Arkhangelsk,Boston,1883,1,1,deals,1
Arkhangelsk,Boston,1885,2,2,deals,2
Arkhangelsk,Boston,1887,2,2,deals,2
Arkhangelsk,Boston,1889,2,2,fir,1
Arkhangelsk,Boston,1891,2,3,mining timber,1
Arkhangelsk,Boston,1893,4,5,sawn fir,2
Arkhangelsk,Boston,1895,2,2,deals,2
Arkhangelsk,Boston,1899,1,2,red fir deals,1
Arkhangelsk,Bristol,1874,2,1,deals,1
Arkhangelsk,Bristol,1875,5,21,deals,12
Arkhangelsk,Bristol,1879,17,15,deals,15
Arkhangelsk,Bristol,1881,7,7,deals,6
Arkhangelsk,Bristol,1883,7,7,deals,7
Arkhangelsk,Bristol,1885,13,14,deals,11
Arkhangelsk,Bristol,1887,10,10,deals,7
Arkhangelsk,Bristol,1889,3,4,whitewood deals and ends,1
Arkhangelsk,Bristol,1891,4,4,deals,3
Arkhangelsk,Bristol,1893,12,13,sawn fir,3
Arkhangelsk,Bristol,1895,4,4,sawn fir,3
Arkhangelsk,Bristol,1899,3,3,deals bat,1
Arkhangelsk,CURRENT PRICES,1875,3,16,deals,7
Arkhangelsk,Cliffe,1889,1,1,deals,1
Arkhangelsk,Cork,1885,2,2,battens,1
Arkhangelsk,Cowes,1899,2,2,deals,2
Arkhangelsk,Deptford,1885,1,1,deals,1
Arkhangelsk,Dover,1883,1,1,deals,1
Arkhangelsk,Dublin,1881,1,2,deals,1
Arkhangelsk,Dublin,1883,5,6,deals,3
Arkhangelsk,Dublin,1885,8,11,deals,9
Arkhangelsk,Dublin,1887,3,4,deals,3
Arkhangelsk,Dublin,1895,1,1,deals,1
Arkhangelsk,Dublin,1899,1,1,deals and ends,1
Arkhangelsk,Dundee,1875,4,6,deals,2
Arkhangelsk,Dundee,1877,8,10,deals,6
Arkhangelsk,Dundee,1879,3,3,firewood,2
Arkhangelsk,Dundee,1881,6,6,deals,4
Arkhangelsk,Dundee,1883,8,10,deals,6
Arkhangelsk,Dundee,1885,5,11,deals,3
Arkhangelsk,Dundee,1887,4,4,deals,2
Arkhangelsk,Dundee,1889,3,3,deals,2
Arkhangelsk,Dundee,1891,3,3,deals,2
Arkhangelsk,Dundee,1893,3,3,fir deals,1
Arkhangelsk,Dundee,1895,4,6,sawn fir,1
Arkhangelsk,Dundee,1899,2,2,sawn fir,1
Arkhangelsk,Exeter,1887,1,1,firewood,1
Arkhangelsk,Exeter,1891,1,1,deals,1
Arkhangelsk,Exeter,1895,2,2,deals and battens,1
Arkhangelsk,FILES,1895,1,1,sawn fir,1
Arkhangelsk,Fleetwood,1881,4,3,deals,2
Arkhangelsk,Fleetwood,1885,2,2,deals,2
Arkhangelsk,Fleetwood,1887,4,4,deals,4
Arkhangelsk,Fleetwood,1889,3,4,deals,2
Arkhangelsk,Fleetwood,1891,3,4,fir,1
Arkhangelsk,Fleetwood,1893,3,3,fir deals,3
Arkhangelsk,Fleetwood,1895,6,6,deals,4
Arkhangelsk,Fleetwood,1899,1,1,deals,1
Arkhangelsk,Fowey,1881,2,2,deals,2
Arkhangelsk,Fowey,1883,2,2,deals,2
Arkhangelsk,Fowey,1885,1,1,boards,1
Arkhangelsk,Fowey,1887,4,4,deals,3
Arkhangelsk,Fowey,1889,6,6,deals,5
Arkhangelsk,Fowey,1891,1,1,deals,1
Arkhangelsk,Fowey,1895,4,4,deals and ends,2
Arkhangelsk,Goole,1879,1,1,deals,1
Arkhangelsk,Goole,1881,1,1,deals,1
Arkhangelsk,Goole,1885,9,11,deals,3
Arkhangelsk,Goole,1891,2,2,deals,2
Arkhangelsk,Goole,1893,1,1,fir deals and battens,1
Arkhangelsk,Greenock,1874,1,1,deals,1
Arkhangelsk,Greenock,1881,1,1,deals,1
Arkhangelsk,Greenock,1885,1,1,deals,1
Arkhangelsk,Greenock,1887,3,3,deals,3
Arkhangelsk,Greenock,1889,3,3,deals,1
Arkhangelsk,Greenock,1891,3,3,deals,2
Arkhangelsk,Greenock,1893,3,3,fir deals and battens,3
Arkhangelsk,Greenock,1895,1,1,deals,1
Arkhangelsk,Greenock,1899,1,1,deals,1
Arkhangelsk,Grimsby,1879,6,5,deals,5
Arkhangelsk,Grimsby,1881,22,11,deals,11
Arkhangelsk,Grimsby,1883,22,9,deals,5
Arkhangelsk,Grimsby,1885,15,16,deals,9
Arkhangelsk,Grimsby,1887,17,19,deals,11
Arkhangelsk,Grimsby,1889,20,24,deals,19
Arkhangelsk,Grimsby,1891,15,15,deals,12
Arkhangelsk,Grimsby,1893,8,8,deals,3
Arkhangelsk,Grimsby,1895,20,21,deals,9
Arkhangelsk,Grimsby,1899,6,7,deals,3
Arkhangelsk,Hull (Queen's Dock),1893,2,2,deals,1
Arkhangelsk,Hull (Queen's Dock),1895,9,13,deals,8
Arkhangelsk,Hull (Queen's Dock),1899,4,5,deals,3
Arkhangelsk,Hull (Union Dock),1893,1,2,firewood,1
Arkhangelsk,Inverness,1881,4,4,deals,1
Arkhangelsk,Inverness,1883,4,5,deals,2
Arkhangelsk,Inverness,1885,3,4,firewood,2
Arkhangelsk,Inverness,1887,2,2,deals,2
Arkhangelsk,Inverness,1889,1,1,deals,1
Arkhangelsk,Inverness,1893,2,2,fir ends,1
Arkhangelsk,Inverness,1899,1,1,deals and battens,1
Arkhangelsk,Irvine,1895,1,1,deals,1
Arkhangelsk,Irvine,1899,1,1,fir deals and battens,1
Arkhangelsk,Lerwick,1885,1,1,deals,1
Arkhangelsk,Liverpool,1874,2,3,deals,1
Arkhangelsk,Liverpool,1877,3,3,deals,2
Arkhangelsk,Liverpool,1879,27,25,deals,24
Arkhangelsk,Liverpool,1881,12,11,deals,10
Arkhangelsk,Liverpool,1883,9,10,deals,9
Arkhangelsk,Liverpool,1885,9,9,deals,9
Arkhangelsk,Liverpool,1887,7,7,deals,4
Arkhangelsk,Liverpool,1889,6,11,deals,5
Arkhangelsk,Liverpool,1891,3,5,deals,3
Arkhangelsk,Liverpool,1893,4,5,redwood,2
Arkhangelsk,Liverpool,1895,3,3,deals,2
Arkhangelsk,Liverpool,1899,2,5,redwood,2
Arkhangelsk,London,1874,4,5,deals,3
Arkhangelsk,London,1879,42,41,deals,41
Arkhangelsk,London,1881,10,9,deals,8
Arkhangelsk,London,1882,1,2,oars,1
Arkhangelsk,London,1883,21,25,deals,18
Arkhangelsk,London,1885,18,22,deals,12
Arkhangelsk,London,1887,13,19,deals,10
Arkhangelsk,London,1889,8,12,deals,5
Arkhangelsk,London,1891,3,5,deals,4
Arkhangelsk,London,1893,6,11,deals,7
Arkhangelsk,London,1895,4,6,deals,3
Arkhangelsk,London,1899,3,3,deals,3
Arkhangelsk,London (Tilbury Docks),1887,1,1,staves,1
Arkhangelsk,London (Tilbury Docks),1889,1,1,deals,1
Arkhangelsk,London (Tilbury Docks),1893,2,2,staves,1
Arkhangelsk,Lynn,1879,4,4,deals,4
Arkhangelsk,Lynn,1881,3,3,fir sawn,2
Arkhangelsk,Lynn,1883,1,1,boards,1
Arkhangelsk,Lynn,1885,3,5,dls,1
Arkhangelsk,Lynn,1887,5,6,deals,3
Arkhangelsk,Lynn,1889,4,8,deals,6
Arkhangelsk,Lynn,1893,1,1,fir deals and boards,1
Arkhangelsk,Lynn,1895,3,3,deals,3
Arkhangelsk,Lynn,1899,3,3,deals,2
Arkhangelsk,MOULDS,1891,2,2,fir,2
Arkhangelsk,Milford,1887,1,2,firewood,1
Arkhangelsk,Milford,1893,2,2,deals and battens,1
Arkhangelsk,Milford,1895,1,2,sawn fir,1
Arkhangelsk,Montrose,1881,2,2,spars,1
Arkhangelsk,Montrose,1883,2,3,boards,1
Arkhangelsk,Montrose,1887,4,4,deals,4
Arkhangelsk,Montrose,1889,3,3,fir,1
Arkhangelsk,Montrose,1891,1,1,deals,1
Arkhangelsk,Montrose,1893,1,1,fir deals,1
Arkhangelsk,Montrose,1899,1,1,deals,1
Arkhangelsk,NEW YORK,1875,1,1,deals,1
Arkhangelsk,Newport,1881,5,6,firewood,3
Arkhangelsk,Newport,1883,7,8,sawn fir,5
Arkhangelsk,Newport,1885,3,6,battens,1
Arkhangelsk,Newport,1887,10,11,sawn fir,7
Arkhangelsk,Newport,1889,3,3,deals,2
Arkhangelsk,Newport,1891,1,1,sawn fir,1
Arkhangelsk,Newport,1893,4,5,sawn fir,2
Arkhangelsk,Newport,1895,11,11,sawn fir,5
Arkhangelsk,Newport,1899,1,1,sawn fir,1
Arkhangelsk,Newry,1881,1,1,deals,1
Arkhangelsk,Newry,1885,1,1,battens,1
Arkhangelsk,ON,1899,1,1,deals,1
Arkhangelsk,PRINCE'S DOCK,1895,1,1,sawn fir,1
Arkhangelsk,Poole,1879,8,8,deals,7
Arkhangelsk,Poole,1881,2,2,deals,1
Arkhangelsk,Poole,1883,5,6,deals,3
Arkhangelsk,Poole,1885,1,1,deals,1
Arkhangelsk,Poole,1887,5,5,deals,4
Arkhangelsk,Poole,1889,4,4,deals,2
Arkhangelsk,Poole,1891,3,3,fir,3
Arkhangelsk,Poole,1893,4,5,fir deals,2
Arkhangelsk,Poole,1895,8,8,deals and boards,2
Arkhangelsk,Poole,1899,2,2,fir,1
Arkhangelsk,REGENT'S DOCK,1893,1,1,firewood,1
Arkhangelsk,RESULTS OF TENDERS,1893,1,1,fir deals,1
Arkhangelsk,Sligo,1889,1,1,fir,1
Arkhangelsk,Stockton,1885,1,1,battens,1
Arkhangelsk,Stockton,1887,1,0,,0
Arkhangelsk,TIMBER,1877,1,1,battens,1
Arkhangelsk,TOWER DOCK,1893,2,4,lathwood,2
Arkhangelsk,TOWN DOCKS,1893,1,1,deals,1
Arkhangelsk,Troon,1891,1,1,sawn fir,1
Arkhangelsk,Truro,1895,1,1,sawn fir,1
Arkhangelsk,Tyne,1881,3,3,deals,2
Arkhangelsk,Tyne,1883,4,4,deals,4
Arkhangelsk,Tyne,1885,3,3,deals,2
Arkhangelsk,Tyne,1887,8,10,firewood,5
Arkhangelsk,Tyne,1889,8,9,deals,6
Arkhangelsk,Tyne,1891,2,3,deals,2
Arkhangelsk,Tyne,1893,4,4,fir deals,1
Arkhangelsk,Tyne,1895,6,6,deals and ends,4
Arkhangelsk,Tyne,1899,1,1,deals,1
Arkhangelsk,WOODBRIDGE,1881,1,1,deals,1
Arkhangelsk,Wexford,1887,1,1,firewood,1
Arkhangelsk,Wick,1881,1,2,fir sawn,1
Arkhangelsk,Wick,1883,1,3,sawn timber,1
Arkhangelsk,Wick,1889,1,1,deals,1
Arkhangelsk,Workington,1883,1,1,deals,1
Arno,Goole,1879,2,2,deals,2
Arno,Inverness,1883,1,0,,0
Arno,Inverness,1885,1,1,deals,1
Arno,Lynn,1879,2,2,deals,1
Arno,Poole,1883,1,1,battens,1
Arno,Stockton,1881,2,2,deals,1
Arno,Tyne,1881,3,3,deals,1
Arno,Tyne,1883,2,2,deals,1
Arno,Tyne,1885,3,4,battens,2
Arno Ansag,Lynn,1879,1,1,boards,1
Aroachon,Bristol,1891,1,1,pitwood,1
Arohamn,Dundee,1891,1,1,fir,1
Arthur,London,1887,1,0,,0
Arundal,Tyne,1883,1,2,props,1
Aruskjoldvick,Liverpool,1874,1,1,battens,1
Asbacka,Bristol,1889,1,1,fir,1
Asbacka,Dundee,1875,1,2,timber,1
Asbacka,Exeter,1893,1,1,fir deals,1
Asbacka,Grimsby,1881,1,1,deals,1
Asbacka,Liverpool,1893,1,1,deals,1
Asbacka,London,1879,2,2,deals,2
Asbacka,London,1881,1,1,deals,1
Asbacka,London,1885,1,1,firewood,1
Asbacka,London,1887,1,1,firewood,1
Asbacka,Lynn,1879,3,2,deals,1
Asbacka,Lynn,1881,1,1,deals,1
Asbacka,Poole,1883,1,1,deals,1
Asbacka,Poole,1885,1,1,deals,1
Asbacka,Poole,1891,1,1,deals,1
Asbacker,Bristol,1875,1,0,,0
Asbacks,Grimsby,1883,1,1,deals,1
Asbacks,Grimsby,1887,1,1,sawn fir,1
Asbecka,Grimsby,1887,1,1,fir,1
Askersund,London,1891,1,1,deals,1
Astoria,Dover,1889,1,1,boards,1
Astoria,Fleetwood,1889,1,1,boards,1
Astoria,Lynn,1887,1,1,boards,1
Asunder,London,1889,1,1,cedar,1
Asunder,Tyne,1889,1,1,cedar,1
Attona,Borrowstounness,1877,1,1,props,1
Attu,Bristol,1883,2,2,battens,1
Attu,Bristol,1885,1,1,planks,1
Attu,COUNTER TOP,1895,1,2,balks and battens,1
Attu,Fleetwood,1895,1,1,sawn fir,1
Attu,Grimsby,1881,1,1,battens,1
Attu,Grimsby,1883,1,0,,0
Attu,London,1879,2,2,battens,1
Attu,London,1881,1,2,firewood,1
Attu,London,1883,2,3,battens,2
Attu,London,1889,1,1,battens,1
Attu,London,1893,1,1,fir boards,1
Attu,Lynn,1879,1,1,boards,1
Attu,NEWPORT MON,1899,1,1,sawn fir,1
Attu,Newport,1883,1,1,sawn fir,1
Attu,Newport,1887,3,3,sawn fir,3
Attu,PRINCES DOCK,1899,1,1,deals,1
Attu,Poole,1893,1,1,sawn fir,1
Attu,Poole,1899,1,1,fir,1
Attu,Tyne,1881,1,1,battens,1
Attu,Tyne,1883,1,1,battens,1
Atu,London,1887,1,1,props,1
Auckland,London,1881,2,2,timber,2
Auckland,London,1883,2,2,logs,1
Auckland,London,1889,1,1,timber,1
Auckland,London (Tilbury Docks),1891,1,1,timber,1
"Auckland, N.Z.",London,1881,1,1,timber,1
Audierne,Newport,1889,2,2,pit props,1
Audierne,Newport,1895,1,1,pitwood,1
Audierne,Poole,1889,2,2,pit props,2
Augusta,London,1883,1,0,,0
Aura,Newport,1897,1,1,pit props,1
Auray,Berwick,1881,1,1,pitwood,1
Auray,Berwick,1893,2,2,pitwood,2
Auray,Boston,1881,1,1,pitwood,1
Auray,Boston,1883,2,2,pitwood,2
Auray,Boston,1887,3,3,pitwood,3
Auray,Boston,1895,1,1,pitwood,1
Auray,Bristol,1877,3,3,,0
Auray,Bristol,1878,1,1,,0
Auray,Bristol,1881,9,9,pitwood,6
Auray,Bristol,1883,18,18,pitwood,16
Auray,Bristol,1884,1,1,pitwood,1
Auray,Bristol,1885,21,21,pitwood,18
Auray,Bristol,1887,11,11,pitwood,10
Auray,Bristol,1888,1,1,pitwood,1
Auray,Bristol,1889,9,9,pitwood,5
Auray,Bristol,1891,3,3,pitwood,3
Auray,Bristol,1893,5,5,fir pitwood,4
Auray,Bristol,1895,6,6,pitwood,6
Auray,Bristol,1897,3,3,pitwood,3
Auray,Bristol,1899,1,1,hewn fir,1
Auray,DIVIDENDS,1883,2,2,hewn fir,2
Auray,Dundee,1877,4,2,,0
Auray,Grimsby,1885,2,2,pitwood,2
Auray,Grimsby,1893,1,1,fir pitwood,1
Auray,ING,1895,1,1,pitwood,1
Auray,Liverpool,1893,3,3,fir props,2
Auray,Liverpool,1899,1,1,pitwood,1
Auray,London,1887,1,1,pit,1
Auray,London,1897,3,3,pitwood,1
Auray,London,1898,1,1,pitwood,1
Auray,London,1899,1,1,hewn fir pit props,1
Auray,Lynn,1883,1,1,hewn fir,1
Auray,Lynn,1887,1,1,pitwood,1
Auray,Lynn,1899,1,1,hewn fir,1
Auray,Milford,1887,1,1,pit,1
Auray,Milford,1893,1,1,fir pitwood,1
Auray,Milford,1899,1,1,,0
Auray,NEWPORT MON,1899,4,4,pitwood,4
Auray,Newport,1881,8,8,pit,5
Auray,Newport,1883,6,6,pitwood,6
Auray,Newport,1885,3,3,pitwood,1
Auray,Newport,1887,3,3,pitwood,2
Auray,Newport,1889,13,13,pitwood,8
Auray,Newport,1891,6,6,pit props,3
Auray,Newport,1892,1,1,pit props,1
Auray,Newport,1893,7,7,pitwood,3
Auray,Newport,1895,1,1,pitwood,1
Auray,Newport,1897,9,9,pitwood,8
Auray,Newport,1899,2,2,hewn fir,1
Auray,Poole,1885,1,1,pitwood,1
Auray,Poole,1887,1,1,,0
Auray,Poole,1893,4,4,pit,1
Auray,Poole,1897,1,1,pitwood,1
Auray,Poole,1899,1,1,pitwood,1
Auray,Stockton,1881,1,1,pit,1
Auray,Stockton,1893,4,4,pitwood,2
Auray,Stockton,1899,2,2,hewn fir,2
Auray,TIMBER,1877,4,4,,0
Auray,WELLINGTON DOCK,1897,1,1,pitwood,1
Aussig,Montrose,1885,1,1,wood,1
Australia,Goole,1887,1,4,lumber,1
Aux,Borrowstounness,1883,2,0,,0
Aux Cayes,Borrowstounness,1883,1,1,logwood,1
Aux Cayes,Dundee,1883,1,1,,0
Aveiro,Bristol,1883,1,1,pitwood,1
Aviles,Bristol,1885,1,1,pitwood,1
Avonmouth,Bristol,1887,1,0,,0
"Avonport, N.S.",KINGS LYNN,1899,1,1,spruce deals,1
Awray,Bristol,1899,1,1,,0
Axim,Hull (Union Dock),1893,1,1,logs,1
Axim,Liverpool (Coburg Dock),1895,2,2,logs,2
"Axim, W. C. Africa",Liverpool (Coburg Dock),1895,1,1,logs,1
"Axim, W.C. Africa",Liverpool,1895,1,1,logs,1
"Axim, W.C. Africa",Liverpool (Coburg Dock),1895,1,1,logs,1
Axmar,London,1879,1,1,deals,1
Axmar Bruk,Dundee,1877,1,1,battens and boards,1
Axmarby,Grimsby,1893,2,2,fir props,1
B'torpshamn,Lynn,1879,1,0,,0
B. ALMQUIST ... ... ... RED --,Lynn,1899,1,0,,0
B.ahestadt,Dublin,1893,1,1,staves,1
BERGGUARA,SIMPLE IN CONSTRUCTION,1898,1,0,,0
Backmann,Grimsby,1887,1,0,,0
Baddeck,Liverpool,1893,1,3,birch,2
Baddeck,London,1881,1,3,deals,2
"Baddeck, C.B.",Liverpool,1883,1,3,deals,2
Badeck,Montrose,1887,1,3,birch,2
Bahia,Dundee,1877,1,1,logs,1
Bahia,Liverpool,1874,1,2,logs,2
Bahia,Liverpool,1875,1,1,logs,1
Bahia,Liverpool,1881,1,3,logs,3
Bahia,Liverpool,1883,1,1,logs,1
Bahia,London,1875,2,4,logs,4
Bahia,London,1881,4,4,logs,3
Bahia,London,1883,1,1,logs,1
Bahia,London,1899,1,1,,0
Bahia,London (Tilbury Docks),1892,1,1,logs,1
Bahia,Poole,1883,1,1,rosewood,1
Bahia,Poole,1893,2,2,rosewood,1
Bahia,Poole,1897,1,1,rosewood,1
Bahia,RECORD OUTPUT OF TIMBER,1899,1,1,rosewood,1
Bahia,TOWER DOCK,1893,1,1,rosewood,1
Baie Verte,Bristol,1887,1,1,deals,1
Baie Verte,Bristol,1891,2,2,deals,1
Baie Verte,Bristol,1897,1,1,spruce deals,1
Baie Verte,Bristol,1899,1,2,sawn fir,1
Baie Verte,Deptford,1885,2,5,deals,3
Baie Verte,Dublin,1883,2,2,deals,2
Baie Verte,Dublin,1891,1,1,deals,1
Baie Verte,Dublin,1899,1,1,deals,1
Baie Verte,Dundee,1883,1,1,deals,1
Baie Verte,Dundee,1887,1,2,deals,2
Baie Verte,Fleetwood,1887,2,2,deals,2
Baie Verte,Fleetwood,1889,3,3,fir,3
Baie Verte,Fleetwood,1891,3,3,deals,2
Baie Verte,Fleetwood,1893,2,2,fir,1
Baie Verte,Fleetwood,1897,1,1,deals and boards,1
Baie Verte,Fowey,1885,1,1,deals,1
Baie Verte,Fowey,1891,1,1,deals,1
Baie Verte,Greenock,1889,1,1,deals,1
Baie Verte,Grimsby,1889,2,4,spruce,2
Baie Verte,Hull (Union Dock),1895,1,3,deals,2
Baie Verte,Liverpool,1879,3,3,deals,3
Baie Verte,Liverpool,1881,2,4,deals,2
Baie Verte,Liverpool,1883,5,9,deals,9
Baie Verte,Liverpool,1885,6,12,deals,7
Baie Verte,Liverpool,1887,13,24,deals,22
Baie Verte,Liverpool,1889,17,45,deals,26
Baie Verte,Liverpool,1891,6,17,deals,10
Baie Verte,Liverpool,1893,2,4,deals,3
Baie Verte,London,1885,2,6,deals,3
Baie Verte,London,1889,3,7,deals,5
Baie Verte,Londonderry,1885,1,1,deals,1
Baie Verte,Lynn,1889,1,1,timber,1
Baie Verte,Newport,1883,1,1,sawn fir,1
Baie Verte,Newport,1887,1,1,sawn fir,1
Baie Verte,Newport,1895,1,1,deals and ends,1
Baie Verte,Newry,1885,1,1,deals,1
Baie Verte,Poole,1893,2,2,fir deals and ends,2
Baie Verte,Stockton,1891,2,2,fir,1
Baie Verte,TRCON,1889,1,1,deals,1
Baie Verte,Troon,1889,1,1,deals,1
Baie Verte,Tyne,1881,1,1,deals,1
Baie Verte,Tyne,1883,1,1,sawn fir,1
Baie Verte,Tyne,1885,1,2,deals,2
Baie Verte,Tyne,1887,3,3,deals,2
Baie Verte,Tyne,1889,1,1,deals,1
Baie Verte,Tyne,1891,1,1,deals,1
Baie Verte,Tyne,1893,1,1,fir deals,1
Baie Verte,Tyne,1895,2,2,deals and ends,2
Baie Verte,Tyne,1899,1,1,deals,1
Baie de Verte,Fowey,1899,1,1,deals,1
Ballsta,Tyne,1881,1,1,deals,1
Balnarte,Liverpool,1877,1,2,logs,1
Baltic,Liverpool,1881,1,1,lathwood,1
Baltic,Liverpool,1883,1,3,staves,1
Baltic,Liverpool,1891,1,1,sleepers,1
Baltimore,BRUNSWICK DOCK,1893,2,4,oak,2
Baltimore,BRUNSWICK DOCK,1899,1,1,red gum,1
Baltimore,Borrowstounness,1887,1,1,staves,1
Baltimore,Borrowstounness,1889,4,9,staves,2
Baltimore,Borrowstounness,1891,3,5,staves,3
Baltimore,Borrowstounness,1892,1,2,oak lumber,1
Baltimore,Borrowstounness,1897,1,1,oak,1
Baltimore,Borrowstounness,1899,1,2,poplar lumber,1
Baltimore,Bristol,1875,4,22,deals,9
Baltimore,Bristol,1885,2,2,oak,1
Baltimore,Bristol,1887,7,9,oak,3
Baltimore,Bristol,1889,6,11,staves,3
Baltimore,Bristol,1891,3,3,lumber,1
Baltimore,Bristol,1893,9,11,oak,3
Baltimore,Bristol,1898,1,2,poplar lumber,1
Baltimore,Bristol,1899,1,2,oak planks,1
Baltimore,Cork,1881,1,1,dunnage firwood sawn,1
Baltimore,Cork,1889,1,1,sawn fir,1
Baltimore,Deptford,1889,1,3,staves,1
Baltimore,Dover,1881,1,2,boards,1
Baltimore,Dublin,1881,1,1,boards,1
Baltimore,Dublin,1893,2,2,staves,1
Baltimore,Dublin,1895,1,1,poplar,1
Baltimore,Dublin,1898,2,4,lumber,1
Baltimore,Dublin,1899,2,3,fir,1
Baltimore,Dundee,1877,2,6,staves,2
Baltimore,Dundee,1881,1,2,black,1
Baltimore,Dundee,1883,3,4,oak plank,1
Baltimore,Dundee,1885,2,2,staves,2
Baltimore,Dundee,1887,14,17,oak,3
Baltimore,Dundee,1888,1,2,staves,1
Baltimore,Dundee,1889,9,19,oak,4
Baltimore,Dundee,1890,2,2,oak lumber,2
Baltimore,Dundee,1891,4,9,logs,4
Baltimore,Dundee,1892,1,1,oak lumber,1
Baltimore,Dundee,1893,4,13,logs,1
Baltimore,Dundee,1895,2,4,logs,3
Baltimore,Dundee,1896,1,1,oak,1
Baltimore,Dundee,1897,2,4,logs,3
Baltimore,Dundee,1898,1,1,staves,1
Baltimore,Dundee,1899,9,25,poplar,4
Baltimore,Exeter,1883,1,1,sawn fir,1
Baltimore,Fleetwood,1891,1,0,,0
Baltimore,Fowey,1880,4,4,props,1
Baltimore,Fowey,1881,3,5,poplar,1
Baltimore,GEORGE MERRYLEES & CO,1897,1,4,maple blocks,1
Baltimore,Goole,1889,2,3,staves,2
Baltimore,Greenock,1885,2,2,staves,1
Baltimore,Greenock,1887,1,1,oak lumber,1
Baltimore,Greenock,1889,1,5,logs,4
Baltimore,Greenock,1890,1,3,whitewood,1
Baltimore,Greenock,1893,1,2,sawn oak logs,1
Baltimore,Greenock,1895,1,2,hewn oak,1
Baltimore,Greenock,1899,1,3,poplar,1
Baltimore,Grimsby,1881,1,3,planks,1
Baltimore,Grimsby,1883,1,1,planks,1
Baltimore,Grimsby,1885,1,1,staves,1
Baltimore,Grimsby,1889,1,2,oak timber,1
Baltimore,Grimsby,1891,3,4,and,1
Baltimore,Grimsby,1895,1,1,oak,1
Baltimore,Hull (Queen's Dock),1893,1,2,oak,1
Baltimore,ION,1899,1,4,logs,2
Baltimore,Inverness,1883,1,1,oak plank and scantling,1
Baltimore,Inverness,1887,1,1,staves,1
Baltimore,Inverness,1897,1,2,sawn oak,1
Baltimore,Inverness,1898,1,1,poplar,1
Baltimore,Irvine,1895,1,2,hewn birch,1
Baltimore,Irvine,1899,1,1,whitewood logs,1
Baltimore,JOINERY OF EVERY DESCRIPTION,1899,1,1,oak,1
Baltimore,Limerick,1881,1,1,sawn,1
Baltimore,Liverpool,1874,2,9,timber,1
Baltimore,Liverpool,1875,2,5,staves,3
Baltimore,Liverpool,1879,2,2,planks,1
Baltimore,Liverpool,1881,24,45,planks,14
Baltimore,Liverpool,1883,37,79,planks,30
Baltimore,Liverpool,1884,5,6,oak,3
Baltimore,Liverpool,1885,42,63,staves,19
Baltimore,Liverpool,1886,2,5,planks,2
Baltimore,Liverpool,1887,35,58,oak,13
Baltimore,Liverpool,1888,2,3,oak,2
Baltimore,Liverpool,1889,36,58,oak,15
Baltimore,Liverpool,1890,2,4,oak,2
Baltimore,Liverpool,1891,33,51,walnut,9
Baltimore,Liverpool,1892,2,3,ash,1
Baltimore,Liverpool,1893,19,26,oak,14
Baltimore,Liverpool,1895,13,16,oak,6
Baltimore,Liverpool,1896,1,3,walnut,1
Baltimore,Liverpool,1897,5,6,oak,5
Baltimore,Liverpool,1899,5,10,oak,3
Baltimore,Liverpool (Coburg Dock),1895,3,4,poplar,2
Baltimore,Liverpool (Coburg Dock),1897,1,3,,0
Baltimore,Liverpool (Coburg Dock),1898,3,15,logs,3
Baltimore,Liverpool (Coburg Dock),1899,1,1,poplar lumber,1
Baltimore,London,1881,3,3,logs,1
Baltimore,London,1883,8,15,staves,5
Baltimore,London,1884,1,1,staves,1
Baltimore,London,1885,9,12,staves,4
Baltimore,London,1887,12,23,lumber,4
Baltimore,London,1889,6,7,oak,4
Baltimore,London,1891,6,9,walnut,4
Baltimore,London,1892,1,2,lumber,1
Baltimore,London,1895,1,4,poplar boards,1
Baltimore,London,1897,3,1,,0
Baltimore,London,1898,1,1,sawn oak,1
Baltimore,London,1899,3,5,poplar lumber,2
Baltimore,London (Tilbury Docks),1887,16,25,lumber,6
Baltimore,London (Tilbury Docks),1889,11,17,oak,6
Baltimore,London (Tilbury Docks),1890,2,2,lumber,1
Baltimore,London (Tilbury Docks),1891,12,17,lumber,5
